site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P670 07SEP15 2007.7043 54358 1444 6 -121.6   1931  0.866204   4489480  0.025050  1731  0.757463  0.0083 0.000798 0.001035 0.003718 -0.026034 -0.126536 -0.346498
P670 07SEP16 2007.7070 54359 1445 0 -121.6   1931  0.867286   4489480  0.025781  1731  0.757278  0.0083 0.000789 0.000992 0.003605 -0.042855 -0.116191 -0.357031
P670 07SEP17 2007.7098 54360 1445 1 -121.6   1931  0.866129   4489480  0.023933  1731  0.759385  0.0083 0.000796 0.001009 0.003652 -0.035938 -0.105240 -0.345940
P670 07SEP18 2007.7125 54361 1445 2 -121.6   1931  0.866437   4489480  0.025945  1731  0.753919  0.0083 0.000790 0.000980 0.003536 -0.016399 -0.135995 -0.329877
P670 07SEP19 2007.7153 54362 1445 3 -121.6   1931  0.865626   4489480  0.026130  1731  0.750413  0.0083 0.000766 0.000976 0.003497 -0.025468 -0.139848 -0.326320
P670 07SEP20 2007.7180 54363 1445 4 -121.6   1931  0.866160   4489480  0.027168  1731  0.745763  0.0083 0.000762 0.000985 0.003529 -0.012132 -0.119841 -0.328760
P670 07SEP21 2007.7207 54364 1445 5 -121.6   1931  0.868398   4489480  0.028377  1731  0.757635  0.0083 0.000758 0.000960 0.003439 -0.042147 -0.101834 -0.318083
P670 07SEP22 2007.7235 54365 1445 6 -121.6   1931  0.866137   4489480  0.025867  1731  0.761552  0.0083 0.000761 0.000971 0.003535 -0.027142 -0.151290 -0.328941
P670 07SEP23 2007.7262 54366 1446 0 -121.6   1931  0.867386   4489480  0.026084  1731  0.762575  0.0083 0.000752 0.000950 0.003455 -0.005077 -0.129698 -0.343432
P670 07SEP24 2007.7290 54367 1446 1 -121.6   1931  0.869505   4489480  0.028783  1731  0.753535  0.0083 0.000763 0.000965 0.003423 -0.048474 -0.125764 -0.306106
P670 07SEP25 2007.7317 54368 1446 2 -121.6   1931  0.869287   4489480  0.024731  1731  0.747930  0.0083 0.000751 0.000988 0.003505 -0.050175 -0.129505 -0.325139
P670 07SEP26 2007.7344 54369 1446 3 -121.6   1931  0.867500   4489480  0.025154  1731  0.758127  0.0083 0.000752 0.000966 0.003442 -0.029085 -0.124996 -0.322787
P670 07SEP27 2007.7372 54370 1446 4 -121.6   1931  0.866640   4489480  0.026642  1731  0.758021  0.0083 0.000775 0.000985 0.003557 -0.004594 -0.153092 -0.314589
P670 07SEP28 2007.7399 54371 1446 5 -121.6   1931  0.867023   4489480  0.024993  1731  0.759870  0.0083 0.000747 0.000958 0.003410 -0.032835 -0.119721 -0.319254
P670 07SEP29 2007.7426 54372 1446 6 -121.6   1931  0.868398   4489480  0.028899  1731  0.745051  0.0083 0.000758 0.000965 0.003431 -0.046850 -0.119357 -0.317901
P670 07SEP30 2007.7454 54373 1447 0 -121.6   1931  0.866958   4489480  0.025567  1731  0.754662  0.0083 0.000753 0.000953 0.003425 -0.028948 -0.119284 -0.326806
P670 07OCT01 2007.7481 54374 1447 1 -121.6   1931  0.868120   4489480  0.025785  1731  0.751159  0.0083 0.000772 0.001005 0.003592 -0.033732 -0.094831 -0.343138
P670 07OCT02 2007.7509 54375 1447 2 -121.6   1931  0.867431   4489480  0.027035  1731  0.756669  0.0083 0.000801 0.001008 0.003729 -0.015951 -0.145096 -0.345403
P670 07OCT03 2007.7536 54376 1447 3 -121.6   1931  0.867618   4489480  0.025205  1731  0.756482  0.0083 0.000777 0.000996 0.003599 -0.025657 -0.166841 -0.313121
P670 07OCT04 2007.7563 54377 1447 4 -121.6   1931  0.865377   4489480  0.026751  1731  0.765148  0.0083 0.000751 0.000954 0.003402 -0.024930 -0.117621 -0.317340
P670 07OCT05 2007.7591 54378 1447 5 -121.6   1931  0.867639   4489480  0.029912  1731  0.755554  0.0083 0.000746 0.000947 0.003432 -0.022608 -0.104653 -0.347843
P670 07OCT06 2007.7618 54379 1447 6 -121.6   1931  0.867781   4489480  0.028749  1731  0.754692  0.0083 0.000749 0.000957 0.003423 -0.041093 -0.140083 -0.329817
P670 07OCT07 2007.7645 54380 1448 0 -121.6   1931  0.867569   4489480  0.029456  1731  0.753308  0.0083 0.000749 0.000968 0.003490 -0.031371 -0.139298 -0.337167
P670 07OCT08 2007.7673 54381 1448 1 -121.6   1931  0.865926   4489480  0.025251  1731  0.759198  0.0083 0.000782 0.001028 0.003750 -0.023821 -0.156819 -0.373466
P670 07OCT09 2007.7700 54382 1448 2 -121.6   1931  0.868429   4489480  0.023681  1731  0.759464  0.0083 0.000833 0.001036 0.003747 -0.040450 -0.136028 -0.330474
P670 07OCT10 2007.7728 54383 1448 3 -121.6   1931  0.867247   4489480  0.026003  1731  0.748935  0.0083 0.000773 0.001009 0.003609 -0.037900 -0.108404 -0.338985
P670 07OCT11 2007.7755 54384 1448 4 -121.6   1931  0.865836   4489480  0.027762  1731  0.753377  0.0083 0.000754 0.000959 0.003443 -0.014879 -0.117233 -0.336355
P670 07OCT12 2007.7782 54385 1448 5 -121.6   1931  0.865655   4489480  0.025064  1731  0.758830  0.0083 0.000757 0.000959 0.003518 -0.028110 -0.142238 -0.353252
P670 07OCT13 2007.7810 54386 1448 6 -121.6   1931  0.865338   4489480  0.026122  1731  0.758315  0.0083 0.000751 0.000966 0.003459 -0.025377 -0.152102 -0.329933
P670 07OCT14 2007.7837 54387 1449 0 -121.6   1931  0.864819   4489480  0.025325  1731  0.752364  0.0083 0.000753 0.000958 0.003442 -0.018568 -0.131091 -0.330611
P670 07OCT15 2007.7864 54388 1449 1 -121.6   1931  0.863351   4489480  0.022118  1731  0.755945  0.0083 0.000753 0.000957 0.003437 -0.023179 -0.124524 -0.336349
P670 07OCT16 2007.7892 54389 1449 2 -121.6   1931  0.864114   4489480  0.023156  1731  0.755549  0.0083 0.000768 0.000971 0.003491 -0.023960 -0.120372 -0.329276
P670 07OCT17 2007.7919 54390 1449 3 -121.6   1931  0.866489   4489480  0.024302  1731  0.760807  0.0083 0.000766 0.000988 0.003599 -0.022161 -0.118673 -0.378860
P670 07OCT18 2007.7947 54391 1449 4 -121.6   1931  0.867053   4489480  0.026532  1731  0.751385  0.0083 0.000773 0.000996 0.003578 -0.026117 -0.111662 -0.363063
P670 07OCT19 2007.7974 54392 1449 5 -121.6   1931  0.867403   4489480  0.025629  1731  0.766067  0.0083 0.000780 0.000972 0.003580 -0.030307 -0.114127 -0.354115
P670 07OCT20 2007.8001 54393 1449 6 -121.6   1931  0.863660   4489480  0.023197  1731  0.760828  0.0083 0.000765 0.000964 0.003483 -0.038007 -0.119568 -0.342333
P670 07OCT21 2007.8029 54394 1450 0 -121.6   1931  0.865237   4489480  0.028157  1731  0.750222  0.0083 0.000761 0.000952 0.003480 -0.040650 -0.115214 -0.348619
P670 07OCT22 2007.8056 54395 1450 1 -121.6   1931  0.866841   4489480  0.026846  1731  0.745781  0.0083 0.000754 0.000961 0.003437 -0.032723 -0.138315 -0.330470
P670 07OCT23 2007.8084 54396 1450 2 -121.6   1931  0.867053   4489480  0.027333  1731  0.747308  0.0083 0.000768 0.000959 0.003567 -0.031626 -0.128383 -0.378017
P670 07OCT24 2007.8111 54397 1450 3 -121.6   1931  0.867904   4489480  0.026909  1731  0.751970  0.0083 0.000780 0.000976 0.003632 -0.018631 -0.136798 -0.377534
P670 07OCT25 2007.8138 54398 1450 4 -121.6   1931  0.864256   4489480  0.026644  1731  0.750198  0.0083 0.000781 0.000985 0.003589 -0.045693 -0.125209 -0.356590
P670 07OCT26 2007.8166 54399 1450 5 -121.6   1931  0.864429   4489480  0.027239  1731  0.748360  0.0083 0.000787 0.000982 0.003558 -0.054637 -0.097860 -0.332158
P670 07OCT27 2007.8193 54400 1450 6 -121.6   1931  0.863741   4489480  0.027990  1731  0.753630  0.0083 0.000768 0.000971 0.003455 -0.051840 -0.104581 -0.331857
P670 07OCT28 2007.8220 54401 1451 0 -121.6   1931  0.865058   4489480  0.026101  1731  0.750381  0.0083 0.000763 0.000974 0.003548 -0.039410 -0.126693 -0.355416
P670 07OCT29 2007.8248 54402 1451 1 -121.6   1931  0.862820   4489480  0.023723  1731  0.748756  0.0083 0.000772 0.000983 0.003603 -0.033710 -0.116220 -0.365172
P670 07OCT30 2007.8275 54403 1451 2 -121.6   1931  0.864855   4489480  0.025667  1731  0.751821  0.0083 0.000758 0.000972 0.003517 -0.041806 -0.105705 -0.364062
P670 07OCT31 2007.8303 54404 1451 3 -121.6   1931  0.865166   4489480  0.026808  1731  0.744635  0.0083 0.000766 0.000972 0.003512 -0.033484 -0.115766 -0.357878
P670 07NOV01 2007.8330 54405 1451 4 -121.6   1931  0.865629   4489480  0.029250  1731  0.742168  0.0083 0.000755 0.000967 0.003487 -0.038627 -0.092601 -0.348652
P670 07NOV02 2007.8357 54406 1451 5 -121.6   1931  0.866655   4489480  0.026584  1731  0.748620  0.0083 0.000750 0.000953 0.003513 -0.026037 -0.128265 -0.370526
P670 07NOV03 2007.8385 54407 1451 6 -121.6   1931  0.865654   4489480  0.026271  1731  0.749265  0.0083 0.000749 0.000965 0.003493 -0.036309 -0.113341 -0.356412
