site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P667 07OCT04 2007.7563 54377 1447 4 -121.5   2761  0.428966   4481254  0.016931  2334  0.072659  0.0083 0.000729 0.000953 0.003539  0.104496 -0.229903 -0.388386
P667 07OCT05 2007.7591 54378 1447 5 -121.5   2761  0.427322   4481254  0.012525  2334  0.071124  0.0083 0.000760 0.000967 0.003713  0.119093 -0.301140 -0.387235
P667 07OCT06 2007.7618 54379 1447 6 -121.5   2761  0.428053   4481254  0.011901  2334  0.068149  0.0083 0.000733 0.000946 0.003577  0.088802 -0.238076 -0.389144
P667 07OCT07 2007.7645 54380 1448 0 -121.5   2761  0.428729   4481254  0.012773  2334  0.071412  0.0083 0.000739 0.000960 0.003557  0.102339 -0.245754 -0.379833
P667 07OCT08 2007.7673 54381 1448 1 -121.5   2761  0.429580   4481254  0.014226  2334  0.066301  0.0083 0.000753 0.000994 0.003747  0.095593 -0.237704 -0.407131
P667 07OCT09 2007.7700 54382 1448 2 -121.5   2761  0.430937   4481254  0.016853  2334  0.078448  0.0083 0.000796 0.001005 0.003788  0.098623 -0.248396 -0.388245
P667 07OCT10 2007.7728 54383 1448 3 -121.5   2761  0.429060   4481254  0.018921  2334  0.072548  0.0083 0.000753 0.001007 0.003833  0.083981 -0.227054 -0.410176
P667 07OCT11 2007.7755 54384 1448 4 -121.5   2761  0.427941   4481254  0.014871  2334  0.070425  0.0083 0.000756 0.000965 0.003685  0.123824 -0.272899 -0.403350
P667 07OCT12 2007.7782 54385 1448 5 -121.5   2761  0.429933   4481254  0.013737  2334  0.066349  0.0083 0.000749 0.000972 0.003709  0.120873 -0.281273 -0.405139
P667 07OCT13 2007.7810 54386 1448 6 -121.5   2761  0.427549   4481254  0.013045  2334  0.069666  0.0083 0.000745 0.000955 0.003647  0.129260 -0.288977 -0.393146
P667 07OCT14 2007.7837 54387 1449 0 -121.5   2761  0.427384   4481254  0.013400  2334  0.072754  0.0083 0.000725 0.000943 0.003486  0.110918 -0.239823 -0.387792
P667 07OCT15 2007.7864 54388 1449 1 -121.5   2761  0.428217   4481254  0.014258  2334  0.066945  0.0083 0.000746 0.000958 0.003613  0.127259 -0.273326 -0.393439
P667 07OCT16 2007.7892 54389 1449 2 -121.5   2761  0.427943   4481254  0.013565  2334  0.067901  0.0083 0.000761 0.000968 0.003705  0.116808 -0.290009 -0.381672
P667 07OCT17 2007.7919 54390 1449 3 -121.5   2761  0.428376   4481254  0.014428  2334  0.073059  0.0083 0.000772 0.000970 0.003732  0.120041 -0.300033 -0.378741
P667 07OCT18 2007.7947 54391 1449 4 -121.5   2761  0.431497   4481254  0.012112  2334  0.075288  0.0083 0.000752 0.000976 0.003611  0.118110 -0.254676 -0.389443
P667 07OCT19 2007.7974 54392 1449 5 -121.5   2761  0.430999   4481254  0.016195  2334  0.073122  0.0083 0.000785 0.000982 0.003894  0.148431 -0.317615 -0.406721
P667 07OCT20 2007.8001 54393 1449 6 -121.5   2761  0.425414   4481254  0.012718  2334  0.069001  0.0083 0.000764 0.000965 0.003806  0.122838 -0.318881 -0.392429
