site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P668 07OCT14 2007.7837 54387 1449 0 -121.5   3129  0.479002   4486047  0.477927  1982  0.508436  0.0083 0.000691 0.000929 0.002982  0.019754 -0.053217  0.071092
P668 07OCT15 2007.7864 54388 1449 1 -121.5   3129  0.478669   4486047  0.475427  1982  0.505024  0.0083 0.000709 0.000946 0.003061  0.021775 -0.081946  0.057213
P668 07OCT16 2007.7892 54389 1449 2 -121.5   3129  0.474242   4486047  0.473599  1982  0.507736  0.0083 0.000717 0.000940 0.003078  0.010889 -0.082339  0.023726
P668 07OCT17 2007.7919 54390 1449 3 -121.5   3129  0.478019   4486047  0.477002  1982  0.503088  0.0083 0.000718 0.000955 0.003092 -0.003400 -0.050644  0.048369
P668 07OCT18 2007.7947 54391 1449 4 -121.5   3129  0.478331   4486047  0.473962  1982  0.511009  0.0083 0.000720 0.000948 0.003075 -0.013307 -0.053896  0.043043
P668 07OCT19 2007.7974 54392 1449 5 -121.5   3129  0.483397   4486047  0.475788  1982  0.484927  0.0083 0.000714 0.000959 0.003177  0.036021 -0.081479  0.096166
P668 07OCT20 2007.8001 54393 1449 6 -121.5   3129  0.477400   4486047  0.477099  1982  0.506338  0.0083 0.000710 0.000945 0.003076 -0.003782 -0.079261  0.039203
P668 07OCT21 2007.8029 54394 1450 0 -121.5   3129  0.478759   4486047  0.478903  1982  0.509722  0.0083 0.000701 0.000918 0.003033  0.016225 -0.091963  0.055017
P668 07OCT22 2007.8056 54395 1450 1 -121.5   3129  0.481629   4486047  0.478904  1982  0.508623  0.0083 0.000698 0.000925 0.003010  0.009341 -0.066026  0.054664
P668 07OCT23 2007.8084 54396 1450 2 -121.5   3129  0.481666   4486047  0.478484  1982  0.500260  0.0083 0.000712 0.000917 0.003031 -0.008197 -0.056914  0.037172
P668 07OCT24 2007.8111 54397 1450 3 -121.5   3129  0.480763   4486047  0.476878  1982  0.501098  0.0083 0.000712 0.000933 0.003036  0.013696 -0.059425  0.033123
P668 07OCT25 2007.8138 54398 1450 4 -121.5   3129  0.476588   4486047  0.475821  1982  0.504220  0.0083 0.000704 0.000935 0.003058  0.001299 -0.045330  0.050578
P668 07OCT26 2007.8166 54399 1450 5 -121.5   3129  0.479510   4486047  0.477022  1982  0.504680  0.0083 0.000727 0.000952 0.003104 -0.011552 -0.063878  0.082266
P668 07OCT27 2007.8193 54400 1450 6 -121.5   3129  0.479554   4486047  0.477986  1982  0.496943  0.0083 0.000710 0.000926 0.002980 -0.009385 -0.028464  0.005428
P668 07OCT28 2007.8220 54401 1451 0 -121.5   3129  0.479246   4486047  0.479068  1982  0.504147  0.0083 0.000711 0.000928 0.003018 -0.001157 -0.059009  0.018465
P668 07OCT29 2007.8248 54402 1451 1 -121.5   3129  0.476935   4486047  0.474437  1982  0.487994  0.0083 0.000713 0.000943 0.003091 -0.029962 -0.034599  0.051814
P668 07OCT30 2007.8275 54403 1451 2 -121.5   3129  0.479117   4486047  0.477784  1982  0.493675  0.0083 0.000712 0.000954 0.003147  0.003477 -0.066431  0.072342
P668 07OCT31 2007.8303 54404 1451 3 -121.5   3129  0.479988   4486047  0.477587  1982  0.502086  0.0083 0.000704 0.000930 0.002996 -0.006735 -0.034321  0.039067
P668 07NOV01 2007.8330 54405 1451 4 -121.5   3129  0.478834   4486047  0.478543  1982  0.505318  0.0083 0.000698 0.000918 0.002955 -0.009166 -0.053124  0.034132
P668 07NOV02 2007.8357 54406 1451 5 -121.5   3129  0.479935   4486047  0.478145  1982  0.504186  0.0083 0.000691 0.000917 0.002953 -0.004951 -0.041816  0.054795
P668 07NOV03 2007.8385 54407 1451 6 -121.5   3129  0.479660   4486047  0.477589  1982  0.500333  0.0083 0.000686 0.000923 0.002989  0.001833 -0.053817  0.075619
P668 07NOV04 2007.8412 54408 1452 0 -121.5   3129  0.478028   4486047  0.476004  1982  0.498663  0.0083 0.000691 0.000926 0.003011 -0.004599 -0.044430  0.071399
P668 07NOV05 2007.8439 54409 1452 1 -121.5   3129  0.479355   4486047  0.478336  1982  0.504585  0.0083 0.000693 0.000935 0.003019  0.001231 -0.057784  0.062640
P668 07NOV06 2007.8467 54410 1452 2 -121.5   3129  0.478061   4486047  0.477157  1982  0.499915  0.0083 0.000699 0.000912 0.002924 -0.014317 -0.060143  0.023949
P668 07NOV07 2007.8494 54411 1452 3 -121.5   3129  0.477718   4486047  0.477967  1982  0.505711  0.0083 0.000684 0.000909 0.002897 -0.013695 -0.051257  0.042124
P668 07NOV08 2007.8522 54412 1452 4 -121.5   3129  0.479132   4486047  0.475777  1982  0.503537  0.0083 0.000715 0.000926 0.003020 -0.010356 -0.059327  0.033680
P668 07NOV09 2007.8549 54413 1452 5 -121.5   3129  0.479053   4486047  0.472306  1982  0.497659  0.0083 0.000720 0.000938 0.003058 -0.011470 -0.046235  0.018701
P668 07NOV10 2007.8576 54414 1452 6 -121.5   3129  0.473867   4486047  0.475912  1982  0.500869  0.0083 0.000713 0.000942 0.003091 -0.010066 -0.029514  0.053296
P668 07NOV11 2007.8604 54415 1453 0 -121.5   3129  0.472990   4486047  0.470453  1982  0.504063  0.0083 0.000702 0.000915 0.002987  0.011065 -0.063214  0.038233
P668 07NOV12 2007.8631 54416 1453 1 -121.5   3129  0.475763   4486047  0.475860  1982  0.504519  0.0083 0.000693 0.000913 0.002936 -0.021346 -0.023626  0.041547
P668 07NOV13 2007.8658 54417 1453 2 -121.5   3129  0.474260   4486047  0.471656  1982  0.497278  0.0083 0.000701 0.000935 0.003025 -0.021327 -0.036593  0.049139
P668 07NOV14 2007.8686 54418 1453 3 -121.5   3129  0.478684   4486047  0.475986  1982  0.500547  0.0083 0.000692 0.000917 0.003018 -0.008734 -0.084279  0.079218
P668 07NOV15 2007.8713 54419 1453 4 -121.5   3129  0.474247   4486047  0.475812  1982  0.486155  0.0083 0.000699 0.000924 0.003041  0.010138 -0.069208  0.076991
P668 07NOV16 2007.8741 54420 1453 5 -121.5   3129  0.475030   4486047  0.472401  1982  0.506779  0.0083 0.000706 0.000958 0.003141 -0.001838 -0.022927  0.099193
P668 07NOV17 2007.8768 54421 1453 6 -121.5   3129  0.473423   4486047  0.471158  1982  0.486447  0.0083 0.000708 0.000945 0.003096 -0.007962 -0.038767  0.070927
P668 07NOV18 2007.8795 54422 1454 0 -121.5   3129  0.477245   4486047  0.471711  1982  0.488943  0.0083 0.000706 0.000930 0.003003 -0.002578 -0.048133  0.037094
P668 07NOV19 2007.8823 54423 1454 1 -121.5   3129  0.476663   4486047  0.477328  1982  0.489770  0.0083 0.000699 0.000921 0.002983  0.006495 -0.061410  0.061113
P668 07NOV20 2007.8850 54424 1454 2 -121.5   3129  0.475377   4486047  0.476605  1982  0.500046  0.0083 0.000693 0.000931 0.003062 -0.013773 -0.001637  0.118616
P668 07NOV21 2007.8877 54425 1454 3 -121.5   3129  0.477102   4486047  0.477001  1982  0.497996  0.0083 0.000703 0.000919 0.003011  0.007439 -0.045279  0.079217
P668 07NOV22 2007.8905 54426 1454 4 -121.5   3129  0.477955   4486047  0.475928  1982  0.499521  0.0083 0.000691 0.000909 0.002933  0.002214 -0.037761  0.062937
P668 07NOV23 2007.8932 54427 1454 5 -121.5   3129  0.479864   4486047  0.477213  1982  0.503742  0.0083 0.000707 0.000921 0.002963 -0.018326 -0.029823  0.072244
P668 07NOV24 2007.8960 54428 1454 6 -121.5   3129  0.477863   4486047  0.477239  1982  0.504493  0.0083 0.000709 0.000921 0.002982 -0.019219 -0.025546  0.068140
P668 07NOV25 2007.8987 54429 1455 0 -121.5   3129  0.475918   4486047  0.475770  1982  0.499059  0.0083 0.000706 0.000925 0.003027 -0.013196 -0.023935  0.076522
P668 07NOV26 2007.9014 54430 1455 1 -121.5   3129  0.478132   4486047  0.476299  1982  0.501602  0.0083 0.000706 0.000918 0.003012  0.011595 -0.033659  0.072183
P668 07NOV27 2007.9042 54431 1455 2 -121.5   3129  0.475374   4486047  0.474708  1982  0.501481  0.0083 0.000710 0.000929 0.003034 -0.001823 -0.029253  0.077053
P668 07NOV28 2007.9069 54432 1455 3 -121.5   3129  0.477105   4486047  0.476409  1982  0.503082  0.0083 0.000709 0.000934 0.003015  0.005702 -0.034953  0.062765
P668 07NOV29 2007.9097 54433 1455 4 -121.5   3129  0.473830   4486047  0.474202  1982  0.498492  0.0083 0.000699 0.000940 0.003042  0.011132 -0.037335  0.107705
P668 07NOV30 2007.9124 54434 1455 5 -121.5   3129  0.475011   4486047  0.477830  1982  0.503387  0.0083 0.000709 0.000921 0.002974  0.009886 -0.030133  0.048188
P668 07DEC01 2007.9151 54435 1455 6 -121.5   3129  0.474661   4486047  0.475249  1982  0.504309  0.0083 0.000705 0.000925 0.002987 -0.008467  0.007980  0.062198
P668 07DEC02 2007.9179 54436 1456 0 -121.5   3129  0.474709   4486047  0.471790  1982  0.491443  0.0083 0.000702 0.000930 0.002950  0.004706 -0.038736  0.030200
P668 07DEC03 2007.9206 54437 1456 1 -121.5   3129  0.478278   4486047  0.473168  1982  0.502121  0.0083 0.000731 0.000957 0.003199  0.002770 -0.036702  0.080375
P668 07DEC04 2007.9233 54438 1456 2 -121.5   3129  0.478798   4486047  0.476640  1982  0.489570  0.0083 0.000722 0.000940 0.003141  0.004242 -0.065044  0.088924
P668 07DEC05 2007.9261 54439 1456 3 -121.5   3129  0.475344   4486047  0.477773  1982  0.502720  0.0083 0.000704 0.000922 0.003012 -0.005045 -0.022198  0.086687
P668 07DEC06 2007.9288 54440 1456 4 -121.5   3129  0.475534   4486047  0.477431  1982  0.503459  0.0083 0.000715 0.000941 0.003073 -0.000852 -0.017155  0.080310
P668 07DEC07 2007.9316 54441 1456 5 -121.5   3129  0.478141   4486047  0.477247  1982  0.511393  0.0083 0.000716 0.000932 0.003068 -0.003460 -0.035204  0.073190
P668 07DEC08 2007.9343 54442 1456 6 -121.5   3129  0.477929   4486047  0.477753  1982  0.507240  0.0083 0.000701 0.000908 0.002974  0.003122 -0.037740  0.064489
P668 07DEC09 2007.9370 54443 1457 0 -121.5   3129  0.477529   4486047  0.476802  1982  0.501256  0.0083 0.000703 0.000915 0.002935 -0.012069 -0.015663  0.039908
P668 07DEC10 2007.9398 54444 1457 1 -121.5   3129  0.476119   4486047  0.479795  1982  0.503791  0.0083 0.000709 0.000916 0.002986 -0.003797 -0.033554  0.042576
P668 07DEC11 2007.9425 54445 1457 2 -121.5   3129  0.476927   4486047  0.476826  1982  0.497590  0.0083 0.000700 0.000931 0.003014  0.017755 -0.011382  0.080952
P668 07DEC12 2007.9452 54446 1457 3 -121.5   3129  0.476094   4486047  0.478313  1982  0.505716  0.0083 0.000716 0.000936 0.003042 -0.002230 -0.000131  0.059802
P668 07DEC13 2007.9480 54447 1457 4 -121.5   3129  0.475797   4486047  0.478354  1982  0.499626  0.0083 0.000709 0.000950 0.003048 -0.026883 -0.005827  0.072685
P668 07DEC14 2007.9507 54448 1457 5 -121.5   3129  0.475437   4486047  0.477260  1982  0.504732  0.0083 0.000706 0.000934 0.002987 -0.010945 -0.047256  0.038175
P668 07DEC15 2007.9535 54449 1457 6 -121.5   3129  0.473460   4486047  0.475083  1982  0.502201  0.0083 0.000717 0.000954 0.003091 -0.034432 -0.011476  0.076971
P668 07DEC16 2007.9562 54450 1458 0 -121.5   3129  0.474665   4486047  0.477171  1982  0.504257  0.0083 0.000709 0.000934 0.002982 -0.040508 -0.027984  0.036541
P668 07DEC17 2007.9589 54451 1458 1 -121.5   3129  0.473380   4486047  0.474475  1982  0.500162  0.0083 0.000713 0.000941 0.003047  0.002289 -0.006273  0.043711
P668 07DEC18 2007.9617 54452 1458 2 -121.5   3129  0.474442   4486047  0.476655  1982  0.501244  0.0083 0.000724 0.000957 0.003159 -0.007058 -0.021904  0.081847
P668 07DEC19 2007.9644 54453 1458 3 -121.5   3129  0.471386   4486047  0.474030  1982  0.495602  0.0083 0.000716 0.000952 0.003075 -0.028066 -0.025918  0.046541
P668 07DEC20 2007.9671 54454 1458 4 -121.5   3129  0.474949   4486047  0.475876  1982  0.503816  0.0083 0.000716 0.000938 0.003031  0.002869 -0.043257  0.027855
P668 07DEC21 2007.9699 54455 1458 5 -121.5   3129  0.473926   4486047  0.476130  1982  0.496065  0.0083 0.000714 0.000934 0.003025  0.009885 -0.007091  0.016300
P668 07DEC22 2007.9726 54456 1458 6 -121.5   3129  0.472203   4486047  0.473901  1982  0.493655  0.0083 0.000723 0.000961 0.003124  0.004805  0.005482  0.055181
P668 07DEC23 2007.9754 54457 1459 0 -121.5   3129  0.474219   4486047  0.472848  1982  0.491732  0.0083 0.000730 0.000973 0.003166 -0.001343 -0.024280  0.045128
P668 07DEC24 2007.9781 54458 1459 1 -121.5   3129  0.472784   4486047  0.474594  1982  0.500744  0.0083 0.000732 0.000971 0.003207  0.006901 -0.071406  0.044431
P668 07DEC25 2007.9808 54459 1459 2 -121.5   3129  0.472971   4486047  0.474986  1982  0.500111  0.0083 0.000708 0.000937 0.003034  0.003881 -0.000188  0.027286
P668 07DEC26 2007.9836 54460 1459 3 -121.5   3129  0.475596   4486047  0.477260  1982  0.505054  0.0083 0.000705 0.000928 0.003018 -0.003684 -0.056161  0.027819
P668 07DEC27 2007.9863 54461 1459 4 -121.5   3129  0.473538   4486047  0.476571  1982  0.508325  0.0083 0.000703 0.000934 0.003022 -0.003917 -0.028997  0.020754
P668 07DEC28 2007.9890 54462 1459 5 -121.5   3129  0.470697   4486047  0.476554  1982  0.499754  0.0083 0.000708 0.000959 0.003127  0.007009 -0.029135  0.063114
P668 07DEC29 2007.9918 54463 1459 6 -121.5   3129  0.472761   4486047  0.477306  1982  0.508686  0.0083 0.000716 0.000986 0.003232  0.006049 -0.070001  0.083186
P668 07DEC30 2007.9945 54464 1460 0 -121.5   3129  0.473789   4486047  0.478387  1982  0.502161  0.0083 0.000707 0.000947 0.003025  0.013377 -0.082391 -0.000218
P668 07DEC31 2007.9973 54465 1460 1 -121.5   3129  0.477197   4486047  0.477550  1982  0.500317  0.0083 0.000698 0.000944 0.003039 -0.002977 -0.040937  0.050121
P668 08JAN01 2008.0000 54466 1460 2 -121.5   3129  0.476602   4486047  0.478682  1982  0.496646  0.0083 0.000709 0.000944 0.003083 -0.003938 -0.046519  0.041877
P668 08JAN02 2008.0027 54467 1460 3 -121.5   3129  0.475671   4486047  0.478610  1982  0.496811  0.0083 0.000697 0.000945 0.003054 -0.012438 -0.043057  0.059460
P668 08JAN03 2008.0055 54468 1460 4 -121.5   3129  0.478609   4486047  0.479655  1982  0.500219  0.0083 0.000693 0.000938 0.003068 -0.011593 -0.048771  0.042245
P668 08JAN04 2008.0082 54469 1460 5 -121.5   3129  0.474995   4486047  0.481433  1982  0.501744  0.0083 0.000695 0.000950 0.003086 -0.021377 -0.014572  0.042826
P668 08JAN05 2008.0110 54470 1460 6 -121.5   3129  0.475735   4486047  0.479749  1982  0.509115  0.0083 0.000691 0.000922 0.002998  0.001631 -0.051395  0.039216
P668 08JAN06 2008.0137 54471 1461 0 -121.5   3129  0.474522   4486047  0.478723  1982  0.505895  0.0083 0.000691 0.000917 0.002954 -0.020190 -0.053463  0.011691
P668 08JAN07 2008.0164 54472 1461 1 -121.5   3129  0.474938   4486047  0.478220  1982  0.510932  0.0083 0.000683 0.000935 0.002984 -0.002223 -0.047654  0.049147
P668 08JAN08 2008.0192 54473 1461 2 -121.5   3129  0.476247   4486047  0.474297  1982  0.502976  0.0083 0.000696 0.000946 0.003012 -0.027589 -0.029513  0.002075
P668 08JAN09 2008.0219 54474 1461 3 -121.5   3129  0.473860   4486047  0.473073  1982  0.498825  0.0083 0.000691 0.000947 0.003032 -0.020309 -0.026351  0.035156
P668 08JAN10 2008.0246 54475 1461 4 -121.5   3129  0.473548   4486047  0.473007  1982  0.502135  0.0083 0.000685 0.000926 0.002963 -0.006816 -0.068012  0.035930
P668 08JAN11 2008.0274 54476 1461 5 -121.5   3129  0.473248   4486047  0.475323  1982  0.496593  0.0083 0.000679 0.000910 0.002908 -0.011467 -0.024552  0.032331
P668 08JAN12 2008.0301 54477 1461 6 -121.5   3129  0.471277   4486047  0.474953  1982  0.497906  0.0083 0.000703 0.000943 0.003091 -0.005515 -0.014144  0.051742
P668 08JAN13 2008.0329 54478 1462 0 -121.5   3129  0.475858   4486047  0.476961  1982  0.497948  0.0083 0.000691 0.000922 0.002969  0.012124 -0.040071  0.032844
P668 08JAN14 2008.0356 54479 1462 1 -121.5   3129  0.475251   4486047  0.477174  1982  0.501417  0.0083 0.000692 0.000914 0.002952  0.006610 -0.056587  0.009958
P668 08JAN15 2008.0383 54480 1462 2 -121.5   3129  0.475371   4486047  0.476786  1982  0.498838  0.0083 0.000688 0.000919 0.002964  0.002002 -0.043620  0.032949
P668 08JAN16 2008.0411 54481 1462 3 -121.5   3129  0.476074   4486047  0.478279  1982  0.501054  0.0083 0.000689 0.000928 0.002979 -0.023535 -0.007819  0.043815
P668 08JAN17 2008.0438 54482 1462 4 -121.5   3129  0.475792   4486047  0.477408  1982  0.502077  0.0083 0.000693 0.000933 0.003025  0.000678 -0.030603  0.053433
P668 08JAN18 2008.0465 54483 1462 5 -121.5   3129  0.476220   4486047  0.476335  1982  0.500547  0.0083 0.000710 0.000927 0.003014  0.021083 -0.056939  0.027031
P668 08JAN19 2008.0493 54484 1462 6 -121.5   3129  0.476075   4486047  0.478223  1982  0.500566  0.0083 0.000691 0.000918 0.002992 -0.000908 -0.048779  0.047631
P668 08JAN20 2008.0520 54485 1463 0 -121.5   3129  0.475786   4486047  0.474971  1982  0.500752  0.0083 0.000696 0.000917 0.003003 -0.001368 -0.093097  0.037533
P668 08JAN21 2008.0548 54486 1463 1 -121.5   3129  0.476572   4486047  0.476521  1982  0.496809  0.0083 0.000682 0.000904 0.002870 -0.005830 -0.037677  0.013491
P668 08JAN22 2008.0575 54487 1463 2 -121.5   3129  0.479730   4486047  0.474286  1982  0.483508  0.0083 0.000692 0.000902 0.002933 -0.017932 -0.077000  0.028683
P668 08JAN23 2008.0602 54488 1463 3 -121.5   3129  0.476759   4486047  0.476420  1982  0.498815  0.0083 0.000685 0.000907 0.002912 -0.006818 -0.063939  0.014763
P668 08JAN24 2008.0630 54489 1463 4 -121.5   3129  0.477000   4486047  0.477652  1982  0.496903  0.0083 0.000689 0.000916 0.002932 -0.008246 -0.077759  0.015136
P668 08JAN25 2008.0657 54490 1463 5 -121.5   3129  0.477069   4486047  0.477873  1982  0.495583  0.0083 0.000686 0.000909 0.002908 -0.010309 -0.071508  0.015950
P668 08JAN26 2008.0684 54491 1463 6 -121.5   3129  0.477498   4486047  0.480268  1982  0.496208  0.0083 0.000695 0.000940 0.003008 -0.033561 -0.051049  0.036467
P668 08JAN27 2008.0712 54492 1464 0 -121.5   3129  0.476983   4486047  0.478541  1982  0.497316  0.0083 0.000705 0.000934 0.003069 -0.004051 -0.083893  0.058652
P668 08JAN28 2008.0739 54493 1464 1 -121.5   3129  0.473824   4486047  0.475094  1982  0.503307  0.0083 0.000698 0.000912 0.002960 -0.003135 -0.107845  0.014927
P668 08JAN29 2008.0767 54494 1464 2 -121.5   3129  0.475163   4486047  0.475292  1982  0.505657  0.0083 0.000765 0.000952 0.003155 -0.002016 -0.104886 -0.026466
P668 08JAN30 2008.0794 54495 1464 3 -121.5   3129  0.476679   4486047  0.474618  1982  0.500060  0.0083 0.000720 0.000958 0.003021 -0.027066 -0.083084 -0.008615
P668 08JAN31 2008.0821 54496 1464 4 -121.5   3129  0.475969   4486047  0.474660  1982  0.494412  0.0083 0.000684 0.000908 0.002870 -0.030951 -0.056552  0.014794
P668 08FEB01 2008.0849 54497 1464 5 -121.5   3129  0.474222   4486047  0.474560  1982  0.489684  0.0083 0.000707 0.000916 0.002989 -0.023083 -0.097695  0.008693
P668 08FEB02 2008.0876 54498 1464 6 -121.5   3129  0.475893   4486047  0.476354  1982  0.489675  0.0083 0.000692 0.000895 0.002905 -0.025081 -0.077083  0.013453
P668 08FEB03 2008.0903 54499 1465 0 -121.5   3129  0.477204   4486047  0.473360  1982  0.499437  0.0083 0.000712 0.000924 0.003109 -0.006397 -0.129949  0.037622
P668 08FEB04 2008.0931 54500 1465 1 -121.5   3129  0.476241   4486047  0.477844  1982  0.500649  0.0083 0.000694 0.000911 0.002957 -0.013022 -0.078690  0.022713
P668 08FEB05 2008.0958 54501 1465 2 -121.5   3129  0.475765   4486047  0.475403  1982  0.503114  0.0083 0.000728 0.000939 0.003089 -0.027780 -0.120829  0.029371
P668 08FEB06 2008.0986 54502 1465 3 -121.5   3129  0.474896   4486047  0.476570  1982  0.501932  0.0083 0.000729 0.000938 0.003097 -0.044124 -0.084544  0.040689
P668 08FEB07 2008.1013 54503 1465 4 -121.5   3129  0.475584   4486047  0.473398  1982  0.496915  0.0083 0.000719 0.000928 0.003072 -0.024459 -0.077368  0.016722
P668 08FEB08 2008.1040 54504 1465 5 -121.5   3129  0.478060   4486047  0.474776  1982  0.501908  0.0083 0.000694 0.000905 0.002938 -0.017826 -0.068167  0.014861
P668 08FEB09 2008.1068 54505 1465 6 -121.5   3129  0.478287   4486047  0.475587  1982  0.499671  0.0083 0.000690 0.000918 0.002958 -0.023764 -0.065634  0.037331
P668 08FEB10 2008.1095 54506 1466 0 -121.5   3129  0.476334   4486047  0.475422  1982  0.500697  0.0083 0.000682 0.000911 0.002920 -0.022682 -0.065555  0.045481
P668 08FEB11 2008.1123 54507 1466 1 -121.5   3129  0.476487   4486047  0.476273  1982  0.497505  0.0083 0.000682 0.000908 0.002902 -0.020392 -0.070325  0.039387
P668 08FEB12 2008.1150 54508 1466 2 -121.5   3129  0.477119   4486047  0.476630  1982  0.500794  0.0083 0.000689 0.000913 0.002912 -0.028246 -0.047845  0.033342
P668 08FEB13 2008.1177 54509 1466 3 -121.5   3129  0.475496   4486047  0.477445  1982  0.503726  0.0083 0.000685 0.000903 0.002895 -0.029830 -0.032984  0.039396
P668 08FEB14 2008.1205 54510 1466 4 -121.5   3129  0.475844   4486047  0.475858  1982  0.495809  0.0083 0.000681 0.000896 0.002873 -0.010320 -0.033536  0.036736
P668 08FEB15 2008.1232 54511 1466 5 -121.5   3129  0.475189   4486047  0.476436  1982  0.493599  0.0083 0.000707 0.000938 0.003070 -0.012680 -0.060876  0.100435
P668 08FEB16 2008.1259 54512 1466 6 -121.5   3129  0.475175   4486047  0.475446  1982  0.497100  0.0083 0.000684 0.000915 0.002936 -0.011897 -0.065969  0.046753
P668 08FEB17 2008.1287 54513 1467 0 -121.5   3129  0.476768   4486047  0.476560  1982  0.498966  0.0083 0.000679 0.000905 0.002892 -0.027013 -0.042364  0.042184
P668 08FEB18 2008.1314 54514 1467 1 -121.5   3129  0.475435   4486047  0.476037  1982  0.496952  0.0083 0.000683 0.000922 0.002985 -0.009725 -0.021734  0.078821
P668 08FEB19 2008.1342 54515 1467 2 -121.5   3129  0.474128   4486047  0.469870  1982  0.493315  0.0083 0.000690 0.000920 0.002972 -0.022542 -0.013728  0.053517
P668 08FEB20 2008.1369 54516 1467 3 -121.5   3129  0.475462   4486047  0.473756  1982  0.494954  0.0083 0.000682 0.000917 0.002959 -0.015815 -0.022906  0.077297
P668 08FEB21 2008.1396 54517 1467 4 -121.5   3129  0.474279   4486047  0.472271  1982  0.498609  0.0083 0.000678 0.000901 0.002893 -0.012008 -0.038223  0.044680
P668 08FEB22 2008.1424 54518 1467 5 -121.5   3129  0.474374   4486047  0.470804  1982  0.486124  0.0083 0.000686 0.000922 0.002975 -0.016806 -0.056361  0.081610
P668 08FEB23 2008.1451 54519 1467 6 -121.5   3129  0.473175   4486047  0.473356  1982  0.499950  0.0083 0.000691 0.000909 0.002968 -0.019446 -0.056367  0.053904
P668 08FEB24 2008.1478 54520 1468 0 -121.5   3129  0.474501   4486047  0.477144  1982  0.492891  0.0083 0.000716 0.000934 0.003227 -0.000187 -0.131163  0.087799
P668 08FEB25 2008.1506 54521 1468 1 -121.5   3129  0.465478   4486047  0.475334  1982  0.508786  0.0083 0.000749 0.000953 0.003385 -0.000184 -0.158678  0.072974
P668 08FEB26 2008.1533 54522 1468 2 -121.5   3129  0.472312   4486047  0.473279  1982  0.490208  0.0083 0.000740 0.000956 0.003404  0.031751 -0.199556  0.086965
P668 08FEB27 2008.1561 54523 1468 3 -121.5   3129  0.472307   4486047  0.474091  1982  0.490621  0.0083 0.000751 0.000965 0.003472  0.030274 -0.228735  0.070452
P668 08FEB28 2008.1588 54524 1468 4 -121.5   3129  0.473630   4486047  0.473718  1982  0.501986  0.0083 0.000726 0.000939 0.003232 -0.000178 -0.176642  0.046448
P668 08FEB29 2008.1615 54525 1468 5 -121.5   3129  0.472995   4486047  0.473698  1982  0.498657  0.0083 0.000722 0.000950 0.003257 -0.009743 -0.131781  0.094949
P668 08MAR01 2008.1643 54526 1468 6 -121.5   3129  0.474316   4486047  0.473145  1982  0.492580  0.0083 0.000724 0.000944 0.003113 -0.012730 -0.077379  0.044908
P668 08MAR02 2008.1670 54527 1469 0 -121.5   3129  0.474649   4486047  0.476453  1982  0.506393  0.0083 0.000698 0.000916 0.003031 -0.023563 -0.094180  0.064314
P668 08MAR03 2008.1697 54528 1469 1 -121.5   3129  0.472712   4486047  0.473701  1982  0.497111  0.0083 0.000705 0.000922 0.003043 -0.005561 -0.075550  0.045961
