site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P664 07OCT05 2007.7591 54378 1447 5 -121.5    347  0.279992   4482072  0.321579  2569  0.138537  0.0083 0.000714 0.000971 0.003606  0.025496 -0.000320 -0.418708
P664 07OCT06 2007.7618 54379 1447 6 -121.5    347  0.281298   4482072  0.317483  2569  0.151623  0.0083 0.000712 0.000968 0.003661  0.023144  0.001372 -0.439657
P664 07OCT07 2007.7645 54380 1448 0 -121.5    347  0.280240   4482072  0.320878  2569  0.147488  0.0083 0.000713 0.000970 0.003672  0.024679 -0.006186 -0.432380
P664 07OCT08 2007.7673 54381 1448 1 -121.5    347  0.281189   4482072  0.320207  2569  0.149571  0.0083 0.000739 0.001029 0.003887  0.006442 -0.003790 -0.452372
P664 07OCT09 2007.7700 54382 1448 2 -121.5    347  0.283435   4482072  0.321954  2569  0.153826  0.0083 0.000761 0.001031 0.003916  0.025509  0.001536 -0.436425
P664 07OCT10 2007.7728 54383 1448 3 -121.5    347  0.283132   4482072  0.324552  2569  0.145012  0.0083 0.000721 0.001019 0.003940  0.000992  0.014035 -0.458667
P664 07OCT11 2007.7755 54384 1448 4 -121.5    347  0.279452   4482072  0.321537  2569  0.147466  0.0083 0.000707 0.000973 0.003646  0.030908 -0.002697 -0.438090
P664 07OCT12 2007.7782 54385 1448 5 -121.5    347  0.281895   4482072  0.320348  2569  0.150256  0.0083 0.000725 0.000969 0.003683  0.039002 -0.040058 -0.430991
P664 07OCT13 2007.7810 54386 1448 6 -121.5    347  0.279737   4482072  0.319116  2569  0.148559  0.0083 0.000713 0.000961 0.003612  0.062327 -0.026123 -0.427114
P664 07OCT14 2007.7837 54387 1449 0 -121.5    347  0.279680   4482072  0.320460  2569  0.146728  0.0083 0.000716 0.000959 0.003594  0.046724 -0.036600 -0.423556
P664 07OCT15 2007.7864 54388 1449 1 -121.5    347  0.280331   4482072  0.320261  2569  0.147308  0.0083 0.000711 0.000957 0.003588  0.036660 -0.028294 -0.421644
P664 07OCT16 2007.7892 54389 1449 2 -121.5    347  0.281047   4482072  0.319715  2569  0.152562  0.0083 0.000711 0.000979 0.003635  0.040193 -0.017089 -0.437870
P664 07OCT17 2007.7919 54390 1449 3 -121.5    347  0.281665   4482072  0.319815  2569  0.150077  0.0083 0.000745 0.001007 0.003815  0.033200 -0.011430 -0.449602
P664 07OCT18 2007.7947 54391 1449 4 -121.5    347  0.284306   4482072  0.320118  2569  0.147207  0.0083 0.000736 0.000994 0.003736  0.038495 -0.001728 -0.438167
P664 07OCT19 2007.7974 54392 1449 5 -121.5    347  0.283727   4482072  0.321920  2569  0.144902  0.0083 0.000733 0.001000 0.003762  0.043309 -0.012699 -0.435391
P664 07OCT20 2007.8001 54393 1449 6 -121.5    347  0.277760   4482072  0.319870  2569  0.150298  0.0083 0.000722 0.000960 0.003652  0.028107 -0.037414 -0.416770
P664 07OCT21 2007.8029 54394 1450 0 -121.5    347  0.279021   4482072  0.318336  2569  0.145901  0.0083 0.000711 0.000966 0.003673  0.018431 -0.022302 -0.444426
P664 07OCT22 2007.8056 54395 1450 1 -121.5    347  0.280500   4482072  0.318662  2569  0.140932  0.0083 0.000708 0.000976 0.003603  0.040744 -0.025297 -0.426552
P664 07OCT23 2007.8084 54396 1450 2 -121.5    347  0.281240   4482072  0.321651  2569  0.141962  0.0083 0.000733 0.000975 0.003699  0.023527 -0.019763 -0.441950
P664 07OCT24 2007.8111 54397 1450 3 -121.5    347  0.283546   4482072  0.323122  2569  0.142235  0.0083 0.000726 0.000969 0.003703  0.020413  0.000798 -0.444727
P664 07OCT25 2007.8138 54398 1450 4 -121.5    347  0.280110   4482072  0.321562  2569  0.139777  0.0083 0.000724 0.000958 0.003650  0.013816 -0.006788 -0.435747
P664 07OCT26 2007.8166 54399 1450 5 -121.5    347  0.280244   4482072  0.320305  2569  0.146478  0.0083 0.000738 0.000964 0.003682 -0.003771  0.017180 -0.423171
P664 07OCT27 2007.8193 54400 1450 6 -121.5    347  0.280995   4482072  0.321130  2569  0.143880  0.0083 0.000719 0.000968 0.003670  0.010615  0.014964 -0.437438
P664 07OCT28 2007.8220 54401 1451 0 -121.5    347  0.279936   4482072  0.320781  2569  0.141836  0.0083 0.000718 0.000971 0.003680  0.006243  0.020291 -0.442062
P664 07OCT29 2007.8248 54402 1451 1 -121.5    347  0.280277   4482072  0.321616  2569  0.134227  0.0083 0.000740 0.000985 0.003749  0.034410 -0.004163 -0.439590
P664 07OCT30 2007.8275 54403 1451 2 -121.5    347  0.278958   4482072  0.319122  2569  0.131129  0.0083 0.000729 0.000974 0.003714  0.009336  0.014190 -0.441277
P664 07OCT31 2007.8303 54404 1451 3 -121.5    347  0.280410   4482072  0.320181  2569  0.145148  0.0083 0.000718 0.000962 0.003670  0.001512  0.012895 -0.446494
P664 07NOV01 2007.8330 54405 1451 4 -121.5    347  0.279762   4482072  0.320146  2569  0.145165  0.0083 0.000701 0.000952 0.003613  0.010975  0.003024 -0.438478
P664 07NOV02 2007.8357 54406 1451 5 -121.5    347  0.280539   4482072  0.319630  2569  0.143558  0.0083 0.000711 0.000962 0.003595  0.030084 -0.015183 -0.436691
P664 07NOV03 2007.8385 54407 1451 6 -121.5    347  0.279939   4482072  0.320193  2569  0.141225  0.0083 0.000735 0.000976 0.003723  0.011425  0.044508 -0.446586
P664 07NOV04 2007.8412 54408 1452 0 -121.5    347  0.279017   4482072  0.319246  2569  0.141668  0.0083 0.000714 0.000962 0.003673  0.029003  0.010709 -0.444355
P664 07NOV05 2007.8439 54409 1452 1 -121.5    347  0.279821   4482072  0.320281  2569  0.142635  0.0083 0.000710 0.000952 0.003595  0.032269 -0.017318 -0.435173
P664 07NOV06 2007.8467 54410 1452 2 -121.5    347  0.280425   4482072  0.320440  2569  0.138558  0.0083 0.000718 0.000956 0.003662  0.035873 -0.038039 -0.441020
P664 07NOV07 2007.8494 54411 1452 3 -121.5    347  0.278428   4482072  0.319897  2569  0.141874  0.0083 0.000714 0.000964 0.003628  0.018461 -0.008299 -0.434691
P664 07NOV08 2007.8522 54412 1452 4 -121.5    347  0.279210   4482072  0.318380  2569  0.140372  0.0083 0.000731 0.000975 0.003725  0.007460  0.022367 -0.447095
P664 07NOV09 2007.8549 54413 1452 5 -121.5    347  0.279939   4482072  0.318720  2569  0.139872  0.0083 0.000737 0.000979 0.003667  0.029803  0.007367 -0.427299
P664 07NOV10 2007.8576 54414 1452 6 -121.5    347  0.279118   4482072  0.321165  2569  0.140547  0.0083 0.000721 0.000970 0.003666  0.027563 -0.008002 -0.433834
P664 07NOV11 2007.8604 54415 1453 0 -121.5    347  0.277319   4482072  0.319831  2569  0.140524  0.0083 0.000719 0.000959 0.003722  0.014980 -0.003911 -0.448340
P664 07NOV12 2007.8631 54416 1453 1 -121.5    347  0.278164   4482072  0.319113  2569  0.142624  0.0083 0.000715 0.000958 0.003640  0.024616 -0.013509 -0.431906
P664 07NOV13 2007.8658 54417 1453 2 -121.5    347  0.282029   4482072  0.317239  2569  0.131990  0.0083 0.000722 0.000970 0.003676  0.022856 -0.002768 -0.428555
P664 07NOV14 2007.8686 54418 1453 3 -121.5    347  0.279925   4482072  0.318959  2569  0.136522  0.0083 0.000722 0.000967 0.003692  0.016308 -0.001140 -0.438706
P664 07NOV15 2007.8713 54419 1453 4 -121.5    347  0.279361   4482072  0.321197  2569  0.136286  0.0083 0.000711 0.000949 0.003576  0.018813 -0.001550 -0.425712
P664 07NOV16 2007.8741 54420 1453 5 -121.5    347  0.278764   4482072  0.319512  2569  0.138902  0.0083 0.000711 0.000955 0.003606  0.045745 -0.027672 -0.431153
P664 07NOV17 2007.8768 54421 1453 6 -121.5    347  0.277821   4482072  0.319955  2569  0.134287  0.0083 0.000718 0.000953 0.003684  0.011420  0.010170 -0.441601
P664 07NOV18 2007.8795 54422 1454 0 -121.5    347  0.279627   4482072  0.320353  2569  0.132434  0.0083 0.000716 0.000951 0.003635  0.023539 -0.015134 -0.422073
P664 07NOV19 2007.8823 54423 1454 1 -121.5    347  0.278955   4482072  0.320609  2569  0.141678  0.0083 0.000716 0.000956 0.003651  0.012139  0.015770 -0.430321
P664 07NOV20 2007.8850 54424 1454 2 -121.5    347  0.277332   4482072  0.320217  2569  0.134340  0.0083 0.000720 0.000949 0.003607  0.019005 -0.004563 -0.421728
P664 07NOV21 2007.8877 54425 1454 3 -121.5    347  0.277695   4482072  0.319880  2569  0.137773  0.0083 0.000717 0.000951 0.003607  0.036531 -0.010059 -0.417312
P664 07NOV22 2007.8905 54426 1454 4 -121.5    347  0.279296   4482072  0.318096  2569  0.134130  0.0083 0.000721 0.000957 0.003724  0.007350 -0.003774 -0.446822
P664 07NOV23 2007.8932 54427 1454 5 -121.5    347  0.278922   4482072  0.318693  2569  0.135144  0.0083 0.000743 0.000958 0.003763  0.020441 -0.017673 -0.422038
P664 07NOV24 2007.8960 54428 1454 6 -121.5    347  0.278359   4482072  0.319986  2569  0.142415  0.0083 0.000729 0.000959 0.003709  0.000851  0.000066 -0.428534
P664 07NOV25 2007.8987 54429 1455 0 -121.5    347  0.277142   4482072  0.318885  2569  0.138256  0.0083 0.000730 0.000966 0.003709  0.027689 -0.016176 -0.434816
P664 07NOV26 2007.9014 54430 1455 1 -121.5    347  0.278797   4482072  0.319521  2569  0.138540  0.0083 0.000726 0.000946 0.003633  0.038592 -0.018772 -0.416428
P664 07NOV27 2007.9042 54431 1455 2 -121.5    347  0.278666   4482072  0.319320  2569  0.133556  0.0083 0.000730 0.000954 0.003775  0.034916 -0.013102 -0.441220
P664 07NOV28 2007.9069 54432 1455 3 -121.5    347  0.277913   4482072  0.317949  2569  0.134942  0.0083 0.000726 0.000950 0.003654  0.022442 -0.007316 -0.422364
P664 07NOV29 2007.9097 54433 1455 4 -121.5    347  0.277453   4482072  0.318262  2569  0.134640  0.0083 0.000739 0.000978 0.003731  0.029623  0.012282 -0.425600
P664 07NOV30 2007.9124 54434 1455 5 -121.5    347  0.276506   4482072  0.320219  2569  0.139372  0.0083 0.000722 0.000958 0.003569  0.028021 -0.007362 -0.406748
P664 07DEC01 2007.9151 54435 1455 6 -121.5    347  0.278313   4482072  0.318774  2569  0.143102  0.0083 0.000720 0.000936 0.003482  0.025392  0.002820 -0.386619
P664 07DEC02 2007.9179 54436 1456 0 -121.5    347  0.282922   4482072  0.319146  2569  0.140597  0.0083 0.000728 0.000956 0.003703  0.015369  0.008197 -0.441398
P664 07DEC03 2007.9206 54437 1456 1 -121.5    347  0.297468   4482072  0.314814  2569  0.153836  0.0083 0.000753 0.001031 0.003986  0.022358 -0.013260 -0.470614
P664 07DEC04 2007.9233 54438 1456 2 -121.5    347  0.280734   4482072  0.319908  2569  0.127859  0.0083 0.000748 0.000982 0.003797  0.013856  0.004700 -0.428873
P664 07DEC05 2007.9261 54439 1456 3 -121.5    347  0.276799   4482072  0.320551  2569  0.133883  0.0083 0.000745 0.000967 0.003738  0.035573 -0.015974 -0.423859
P664 07DEC06 2007.9288 54440 1456 4 -121.5    347  0.279360   4482072  0.321999  2569  0.138369  0.0083 0.000738 0.000957 0.003699  0.019523  0.015476 -0.419798
P664 07DEC07 2007.9316 54441 1456 5 -121.5    347  0.277887   4482072  0.320429  2569  0.143530  0.0083 0.000732 0.000965 0.003703  0.022994  0.015450 -0.426912
P664 07DEC08 2007.9343 54442 1456 6 -121.5    347  0.276757   4482072  0.319623  2569  0.140515  0.0083 0.000718 0.000939 0.003582  0.029880 -0.008014 -0.426193
P664 07DEC09 2007.9370 54443 1457 0 -121.5    347  0.276886   4482072  0.319681  2569  0.135374  0.0083 0.000737 0.000966 0.003767  0.021319  0.018534 -0.439453
P664 07DEC10 2007.9398 54444 1457 1 -121.5    347  0.276873   4482072  0.320277  2569  0.138014  0.0083 0.000727 0.000961 0.003626  0.023850  0.002449 -0.428353
P664 07DEC11 2007.9425 54445 1457 2 -121.5    347  0.277383   4482072  0.320489  2569  0.138554  0.0083 0.000739 0.000969 0.003750  0.014191  0.014612 -0.439445
P664 07DEC12 2007.9452 54446 1457 3 -121.5    347  0.277344   4482072  0.320493  2569  0.136716  0.0083 0.000745 0.000994 0.003876 -0.015649  0.053253 -0.442156
P664 07DEC13 2007.9480 54447 1457 4 -121.5    347  0.277024   4482072  0.320515  2569  0.128304  0.0083 0.000723 0.000972 0.003779 -0.016908  0.057823 -0.441870
P664 07DEC14 2007.9507 54448 1457 5 -121.5    347  0.277073   4482072  0.319930  2569  0.134768  0.0083 0.000726 0.000978 0.003747 -0.025399  0.041254 -0.438070
P664 07DEC15 2007.9535 54449 1457 6 -121.5    347  0.278452   4482072  0.320853  2569  0.140004  0.0083 0.000728 0.000975 0.003689  0.002979  0.026023 -0.422911
P664 07DEC16 2007.9562 54450 1458 0 -121.5    347  0.277277   4482072  0.320379  2569  0.137273  0.0083 0.000723 0.000975 0.003665 -0.008107  0.034723 -0.431361
P664 07DEC17 2007.9589 54451 1458 1 -121.5    347  0.277286   4482072  0.320127  2569  0.141039  0.0083 0.000734 0.000988 0.003764 -0.014718  0.038268 -0.438288
P664 07DEC18 2007.9617 54452 1458 2 -121.5    347  0.278850   4482072  0.322089  2569  0.142311  0.0083 0.000732 0.000994 0.003740 -0.012490  0.044867 -0.436058
P664 07DEC19 2007.9644 54453 1458 3 -121.5    347  0.278209   4482072  0.319498  2569  0.139453  0.0083 0.000714 0.000973 0.003664  0.006115  0.010640 -0.429892
P664 07DEC20 2007.9671 54454 1458 4 -121.5    347  0.278076   4482072  0.319634  2569  0.137794  0.0083 0.000736 0.000992 0.003807 -0.007499  0.051615 -0.428360
P664 07DEC21 2007.9699 54455 1458 5 -121.5    347  0.275432   4482072  0.317518  2569  0.132661  0.0083 0.000737 0.000994 0.003847 -0.009470  0.039679 -0.449538
P664 07DEC22 2007.9726 54456 1458 6 -121.5    347  0.274380   4482072  0.318967  2569  0.127032  0.0083 0.000731 0.000994 0.003767 -0.016426  0.073713 -0.442655
P664 07DEC23 2007.9754 54457 1459 0 -121.5    347  0.279849   4482072  0.316218  2569  0.133257  0.0083 0.000725 0.000991 0.003719 -0.018738  0.050970 -0.432526
P664 07DEC24 2007.9781 54458 1459 1 -121.5    347  0.276153   4482072  0.317059  2569  0.133514  0.0083 0.000729 0.000991 0.003688 -0.003511  0.027032 -0.427858
P664 07DEC25 2007.9808 54459 1459 2 -121.5    347  0.274545   4482072  0.318353  2569  0.134443  0.0083 0.000713 0.000973 0.003724 -0.021481  0.064498 -0.445301
P664 07DEC26 2007.9836 54460 1459 3 -121.5    347  0.276727   4482072  0.318589  2569  0.138601  0.0083 0.000714 0.000972 0.003556 -0.017542  0.041295 -0.423675
P664 07DEC27 2007.9863 54461 1459 4 -121.5    347  0.275567   4482072  0.318206  2569  0.144581  0.0083 0.000733 0.001003 0.003682  0.041839 -0.002415 -0.419424
P664 07DEC28 2007.9890 54462 1459 5 -121.5    347  0.276746   4482072  0.319598  2569  0.141730  0.0083 0.000738 0.001005 0.003892  0.031489  0.005035 -0.450102
P664 07DEC29 2007.9918 54463 1459 6 -121.5    347  0.282116   4482072  0.319865  2569  0.142926  0.0083 0.000732 0.001009 0.003885  0.045511 -0.005099 -0.453819
P664 07DEC30 2007.9945 54464 1460 0 -121.5    347  0.281600   4482072  0.320794  2569  0.139283  0.0083 0.000722 0.001000 0.003818  0.054004 -0.022096 -0.447702
P664 07DEC31 2007.9973 54465 1460 1 -121.5    347  0.277993   4482072  0.320123  2569  0.133556  0.0083 0.000707 0.000973 0.003616  0.008069  0.013945 -0.428323
P664 08JAN01 2008.0000 54466 1460 2 -121.5    347  0.277822   4482072  0.322810  2569  0.132286  0.0083 0.000722 0.000985 0.003727 -0.002005  0.030834 -0.446579
P664 08JAN02 2008.0027 54467 1460 3 -121.5    347  0.278498   4482072  0.322930  2569  0.134016  0.0083 0.000717 0.000991 0.003795 -0.001546  0.046124 -0.455658
P664 08JAN03 2008.0055 54468 1460 4 -121.5    347  0.279671   4482072  0.322134  2569  0.144241  0.0083 0.000702 0.000977 0.003673  0.007900  0.018079 -0.452872
P664 08JAN04 2008.0082 54469 1460 5 -121.5    347  0.276609   4482072  0.321622  2569  0.146889  0.0083 0.000696 0.000961 0.003533  0.010670  0.005438 -0.443924
P664 08JAN05 2008.0110 54470 1460 6 -121.5    347  0.275718   4482072  0.318867  2569  0.141851  0.0083 0.000696 0.000962 0.003634  0.016904  0.022741 -0.447745
P664 08JAN06 2008.0137 54471 1461 0 -121.5    347  0.275108   4482072  0.321265  2569  0.135721  0.0083 0.000713 0.000992 0.003809  0.011202  0.010121 -0.470975
P664 08JAN07 2008.0164 54472 1461 1 -121.5    347  0.276816   4482072  0.319266  2569  0.141520  0.0083 0.000708 0.000979 0.003760  0.035012 -0.012771 -0.461028
P664 08JAN08 2008.0192 54473 1461 2 -121.5    347  0.278423   4482072  0.319458  2569  0.135572  0.0083 0.000717 0.001009 0.003853  0.003971  0.007592 -0.467950
P664 08JAN09 2008.0219 54474 1461 3 -121.5    347  0.275791   4482072  0.317262  2569  0.141821  0.0083 0.000717 0.001004 0.003852 -0.004103  0.013625 -0.468796
P664 08JAN10 2008.0246 54475 1461 4 -121.5    347  0.276004   4482072  0.318546  2569  0.136894  0.0083 0.000715 0.000981 0.003755  0.016877 -0.002882 -0.459572
P664 08JAN11 2008.0274 54476 1461 5 -121.5    347  0.275373   4482072  0.320120  2569  0.129325  0.0083 0.000711 0.000982 0.003783  0.024745  0.000822 -0.459542
P664 08JAN12 2008.0301 54477 1461 6 -121.5    347  0.278440   4482072  0.319528  2569  0.129924  0.0083 0.000725 0.000970 0.003758  0.024706 -0.020808 -0.453388
P664 08JAN13 2008.0329 54478 1462 0 -121.5    347  0.278195   4482072  0.320920  2569  0.131669  0.0083 0.000724 0.000983 0.003825  0.029074 -0.001447 -0.466378
P664 08JAN14 2008.0356 54479 1462 1 -121.5    347  0.276818   4482072  0.321128  2569  0.133765  0.0083 0.000718 0.000969 0.003765  0.025884 -0.009580 -0.457706
P664 08JAN15 2008.0383 54480 1462 2 -121.5    347  0.278488   4482072  0.319517  2569  0.135098  0.0083 0.000724 0.000956 0.003737  0.040289 -0.023960 -0.446456
P664 08JAN16 2008.0411 54481 1462 3 -121.5    347  0.275506   4482072  0.321048  2569  0.131369  0.0083 0.000724 0.000969 0.003538  0.033541 -0.021888 -0.410251
P664 08JAN17 2008.0438 54482 1462 4 -121.5    347  0.275531   4482072  0.317874  2569  0.135798  0.0083 0.000729 0.000994 0.003747  0.021153 -0.012907 -0.432922
P664 08JAN18 2008.0465 54483 1462 5 -121.5    347  0.276593   4482072  0.318100  2569  0.134606  0.0083 0.000737 0.000963 0.003757  0.023780 -0.022219 -0.430696
P664 08JAN19 2008.0493 54484 1462 6 -121.5    347  0.277835   4482072  0.321916  2569  0.135386  0.0083 0.000715 0.000957 0.003734  0.025153 -0.010270 -0.454665
P664 08JAN20 2008.0520 54485 1463 0 -121.5    347  0.278662   4482072  0.319200  2569  0.137875  0.0083 0.000714 0.000944 0.003525  0.027715 -0.037416 -0.420639
P664 08JAN21 2008.0548 54486 1463 1 -121.5    347  0.277840   4482072  0.320449  2569  0.130468  0.0083 0.000706 0.000938 0.003485  0.040027 -0.047445 -0.421267
P664 08JAN22 2008.0575 54487 1463 2 -121.5    347  0.279786   4482072  0.319859  2569  0.124857  0.0083 0.000702 0.000967 0.003713  0.029456  0.004918 -0.457545
P664 08JAN23 2008.0602 54488 1463 3 -121.5    347  0.278529   4482072  0.320273  2569  0.134849  0.0083 0.000708 0.000964 0.003673  0.019917 -0.009668 -0.448893
P664 08JAN24 2008.0630 54489 1463 4 -121.5    347  0.279010   4482072  0.322365  2569  0.138188  0.0083 0.000708 0.000945 0.003513  0.039179 -0.039514 -0.424577
P664 08JAN25 2008.0657 54490 1463 5 -121.5    347  0.277984   4482072  0.322251  2569  0.138727  0.0083 0.000694 0.000931 0.003394  0.044121 -0.041367 -0.412417
P664 08JAN26 2008.0684 54491 1463 6 -121.5    347  0.278909   4482072  0.321567  2569  0.141638  0.0083 0.000705 0.000956 0.003681  0.011056  0.030728 -0.455852
P664 08JAN27 2008.0712 54492 1464 0 -121.5    347  0.279849   4482072  0.321340  2569  0.142523  0.0083 0.000707 0.000974 0.003514  0.048561 -0.020848 -0.420414
P664 08JAN28 2008.0739 54493 1464 1 -121.5    347  0.277132   4482072  0.319106  2569  0.135325  0.0083 0.000707 0.000966 0.003741  0.011313  0.041643 -0.457777
P664 08JAN29 2008.0767 54494 1464 2 -121.5    347  0.277171   4482072  0.319986  2569  0.129754  0.0083 0.000757 0.001001 0.003921  0.004930  0.040215 -0.462763
P664 08JAN30 2008.0794 54495 1464 3 -121.5    347  0.279650   4482072  0.311381  2569  0.150346  0.0083 0.000738 0.001020 0.004050 -0.001362  0.020659 -0.480917
P664 08JAN31 2008.0821 54496 1464 4 -121.5    347  0.280162   4482072  0.314092  2569  0.141887  0.0083 0.000713 0.000969 0.003787  0.001090  0.041378 -0.464102
P664 08FEB01 2008.0849 54497 1464 5 -121.5    347  0.285227   4482072  0.307108  2569  0.175088  0.0083 0.000724 0.000977 0.003684  0.004297 -0.000176 -0.436580
P664 08FEB02 2008.0876 54498 1464 6 -121.5    347  0.286056   4482072  0.306538  2569  0.171019  0.0083 0.000708 0.000976 0.003697  0.011461  0.024814 -0.453526
P664 08FEB03 2008.0903 54499 1465 0 -121.5    347  0.289571   4482072  0.300506  2569  0.173342  0.0083 0.000724 0.001020 0.004231 -0.040766  0.105778 -0.515622
P664 08FEB04 2008.0931 54500 1465 1 -121.5    347  0.289472   4482072  0.298331  2569  0.176747  0.0083 0.000740 0.001020 0.004095 -0.048714  0.111906 -0.484589
P664 08FEB05 2008.0958 54501 1465 2 -121.5    347  0.288907   4482072  0.298916  2569  0.166951  0.0083 0.000751 0.001025 0.003896 -0.000899  0.035897 -0.465204
P664 08FEB06 2008.0986 54502 1465 3 -121.5    347  0.287684   4482072  0.303137  2569  0.169559  0.0083 0.000745 0.001010 0.003852 -0.007277  0.028296 -0.455004
P664 08FEB07 2008.1013 54503 1465 4 -121.5    347  0.290631   4482072  0.302473  2569  0.165118  0.0083 0.000738 0.001011 0.003907 -0.010740  0.041311 -0.470003
P664 08FEB08 2008.1040 54504 1465 5 -121.5    347  0.289185   4482072  0.303148  2569  0.161864  0.0083 0.000724 0.001004 0.003907 -0.010981  0.060855 -0.473028
P664 08FEB09 2008.1068 54505 1465 6 -121.5    347  0.288432   4482072  0.301172  2569  0.164903  0.0083 0.000714 0.000975 0.003864 -0.018219  0.068630 -0.474647
P664 08FEB10 2008.1095 54506 1466 0 -121.5    347  0.292912   4482072  0.307678  2569  0.162278  0.0083 0.000714 0.001001 0.003838 -0.021411  0.055623 -0.472166
P664 08FEB11 2008.1123 54507 1466 1 -121.5    347  0.284813   4482072  0.307398  2569  0.159939  0.0083 0.000720 0.000994 0.003934 -0.020158  0.078774 -0.482760
P664 08FEB12 2008.1150 54508 1466 2 -121.5    347  0.293331   4482072  0.293776  2569  0.189553  0.0083 0.000708 0.000988 0.003836 -0.018503  0.066057 -0.477337
P664 08FEB13 2008.1177 54509 1466 3 -121.5    347  0.284401   4482072  0.300661  2569  0.168481  0.0083 0.000718 0.000991 0.003945 -0.012006  0.070132 -0.480290
P664 08FEB14 2008.1205 54510 1466 4 -121.5    347  0.281071   4482072  0.304995  2569  0.153191  0.0083 0.000711 0.000978 0.003873 -0.012413  0.068856 -0.477235
P664 08FEB15 2008.1232 54511 1466 5 -121.5    347  0.280915   4482072  0.308670  2569  0.150126  0.0083 0.000732 0.000991 0.004016 -0.049344  0.081813 -0.473895
P664 08FEB16 2008.1259 54512 1466 6 -121.5    347  0.280298   4482072  0.317793  2569  0.126435  0.0083 0.000723 0.000999 0.004110 -0.041975  0.109588 -0.501895
P664 08FEB17 2008.1287 54513 1467 0 -121.5    347  0.278117   4482072  0.319021  2569  0.127292  0.0083 0.000717 0.000996 0.004155 -0.031309  0.108596 -0.506801
P664 08FEB18 2008.1314 54514 1467 1 -121.5    347  0.276598   4482072  0.318222  2569  0.127904  0.0083 0.000710 0.000991 0.004076 -0.046060  0.107825 -0.508143
P664 08FEB19 2008.1342 54515 1467 2 -121.5    347  0.276021   4482072  0.317547  2569  0.127195  0.0083 0.000718 0.000995 0.004119 -0.026549  0.097989 -0.506335
P664 08FEB20 2008.1369 54516 1467 3 -121.5    347  0.274746   4482072  0.318253  2569  0.127055  0.0083 0.000714 0.000985 0.004046 -0.046499  0.094288 -0.497311
P664 08FEB21 2008.1396 54517 1467 4 -121.5    347  0.275069   4482072  0.318036  2569  0.131167  0.0083 0.000710 0.000981 0.004041 -0.046094  0.104754 -0.498072
P664 08FEB22 2008.1424 54518 1467 5 -121.5    347  0.280751   4482072  0.309053  2569  0.146443  0.0083 0.000723 0.001013 0.004172 -0.035421  0.113153 -0.502590
P664 08FEB23 2008.1451 54519 1467 6 -121.5    347  0.284288   4482072  0.304427  2569  0.159094  0.0083 0.000716 0.001019 0.004086 -0.039653  0.093681 -0.501743
P664 08FEB24 2008.1478 54520 1468 0 -121.5    347  0.287295   4482072  0.299114  2569  0.179309  0.0083 0.000724 0.001019 0.004258 -0.036421  0.108060 -0.515754
P664 08FEB25 2008.1506 54521 1468 1 -121.5    347  0.292535   4482072  0.293780  2569  0.188771  0.0083 0.000743 0.001126 0.004492 -0.041618  0.084120 -0.542443
P664 08FEB26 2008.1533 54522 1468 2 -121.5    347  0.289541   4482072  0.289946  2569  0.194470  0.0083 0.000766 0.001125 0.004654 -0.041866  0.093130 -0.546101
P664 08FEB27 2008.1561 54523 1468 3 -121.5    347  0.290474   4482072  0.294551  2569  0.182408  0.0083 0.000758 0.001118 0.004743 -0.058455  0.112709 -0.549409
P664 08FEB28 2008.1588 54524 1468 4 -121.5    347  0.286194   4482072  0.281775  2569  0.196563  0.0083 0.000775 0.001122 0.004642 -0.063180  0.132609 -0.524385
P664 08FEB29 2008.1615 54525 1468 5 -121.5    347  0.293978   4482072  0.289449  2569  0.190636  0.0083 0.000773 0.001123 0.004789 -0.059039  0.140352 -0.547119
P664 08MAR01 2008.1643 54526 1468 6 -121.5    347  0.286189   4482072  0.288373  2569  0.173935  0.0083 0.000743 0.001035 0.004414 -0.042092  0.091884 -0.513466
P664 08MAR02 2008.1670 54527 1469 0 -121.5    347  0.284067   4482072  0.288539  2569  0.184001  0.0083 0.000723 0.001017 0.004199 -0.042924  0.095431 -0.505535
P664 08MAR03 2008.1697 54528 1469 1 -121.5    347  0.283454   4482072  0.288858  2569  0.181534  0.0083 0.000745 0.001050 0.004490 -0.055367  0.105356 -0.527204
P664 08MAR04 2008.1725 54529 1469 2 -121.5    347  0.281980   4482072  0.282365  2569  0.192559  0.0083 0.000735 0.001051 0.004544 -0.022072  0.070845 -0.537000
P664 08MAR05 2008.1752 54530 1469 3 -121.5    347  0.289958   4482072  0.286947  2569  0.186037  0.0083 0.000782 0.001096 0.004716 -0.042883  0.100172 -0.541225
P664 08MAR06 2008.1780 54531 1469 4 -121.5    347  0.292717   4482072  0.290875  2569  0.176136  0.0083 0.000738 0.001056 0.004478 -0.015010  0.068327 -0.531599
P664 08MAR07 2008.1807 54532 1469 5 -121.5    347  0.292684   4482072  0.294128  2569  0.169980  0.0083 0.000735 0.001048 0.004444 -0.037211  0.095824 -0.530278
P664 08MAR08 2008.1834 54533 1469 6 -121.5    347  0.291999   4482072  0.293017  2569  0.162485  0.0083 0.000754 0.001036 0.004378 -0.055896  0.073381 -0.516531
