site YYMMMDD yyyy.yyyy __MJD week d reflon _e0(m) __east(m) ____n0(m) _north(m) u0(m) ____up(m) _ant(m) sig_e(m) sig_n(m) sig_u(m) __corr_en __corr_eu __corr_nu
P665 07NOV07 2007.8494 54411 1452 3 -121.5  -2184 -0.584919   4480177  0.029607  2326  0.794755  0.0083 0.000681 0.000888 0.002752 -0.070007  0.026908 -0.163093
P665 07NOV08 2007.8522 54412 1452 4 -121.5  -2184 -0.584359   4480177  0.028326  2326  0.798434  0.0083 0.000697 0.000906 0.002822 -0.065424  0.030195 -0.160499
P665 07NOV09 2007.8549 54413 1452 5 -121.5  -2184 -0.584425   4480177  0.028347  2326  0.796367  0.0083 0.000698 0.000907 0.002834 -0.065999  0.037695 -0.158726
P665 07NOV10 2007.8576 54414 1452 6 -121.5  -2184 -0.586137   4480177  0.029405  2326  0.802189  0.0083 0.000696 0.000903 0.002873 -0.060300  0.041511 -0.182722
P665 07NOV11 2007.8604 54415 1453 0 -121.5  -2184 -0.581548   4480177  0.026384  2326  0.793682  0.0083 0.000699 0.000892 0.002843 -0.080595  0.064594 -0.155844
P665 07NOV12 2007.8631 54416 1453 1 -121.5  -2184 -0.584987   4480177  0.028239  2326  0.801560  0.0083 0.000689 0.000890 0.002814 -0.061757  0.023254 -0.165159
P665 07NOV13 2007.8658 54417 1453 2 -121.5  -2184 -0.582352   4480177  0.026045  2326  0.791271  0.0083 0.000687 0.000904 0.002833 -0.075346  0.041891 -0.149619
P665 07NOV14 2007.8686 54418 1453 3 -121.5  -2184 -0.584508   4480177  0.027291  2326  0.796880  0.0083 0.000683 0.000897 0.002799 -0.081782  0.040794 -0.155039
P665 07NOV15 2007.8713 54419 1453 4 -121.5  -2184 -0.586414   4480177  0.030347  2326  0.794925  0.0083 0.000685 0.000902 0.002816 -0.062687  0.020791 -0.165977
P665 07NOV16 2007.8741 54420 1453 5 -121.5  -2184 -0.585165   4480177  0.028505  2326  0.792305  0.0083 0.000703 0.000916 0.002934 -0.065368  0.024317 -0.186386
P665 07NOV17 2007.8768 54421 1453 6 -121.5  -2184 -0.586220   4480177  0.027675  2326  0.796286  0.0083 0.000691 0.000897 0.002844 -0.061690  0.020058 -0.169658
P665 07NOV18 2007.8795 54422 1454 0 -121.5  -2184 -0.583608   4480177  0.028786  2326  0.791640  0.0083 0.000686 0.000891 0.002802 -0.055260  0.027591 -0.131981
P665 07NOV19 2007.8823 54423 1454 1 -121.5  -2184 -0.585396   4480177  0.029052  2326  0.798435  0.0083 0.000684 0.000892 0.002801 -0.043135  0.021657 -0.158079
P665 07NOV20 2007.8850 54424 1454 2 -121.5  -2184 -0.587179   4480177  0.029482  2326  0.792521  0.0083 0.000694 0.000885 0.002808 -0.058509  0.062781 -0.141242
P665 07NOV21 2007.8877 54425 1454 3 -121.5  -2184 -0.586276   4480177  0.029327  2326  0.791055  0.0083 0.000691 0.000900 0.002819 -0.050132  0.047551 -0.126387
P665 07NOV22 2007.8905 54426 1454 4 -121.5  -2184 -0.582759   4480177  0.027805  2326  0.790198  0.0083 0.000691 0.000890 0.002794 -0.058142  0.035452 -0.148007
P665 07NOV23 2007.8932 54427 1454 5 -121.5  -2184 -0.584521   4480177  0.029320  2326  0.793770  0.0083 0.000707 0.000903 0.002852 -0.065970  0.051586 -0.101886
P665 07NOV24 2007.8960 54428 1454 6 -121.5  -2184 -0.585441   4480177  0.030148  2326  0.797470  0.0083 0.000710 0.000894 0.002843 -0.075949  0.039478 -0.120250
P665 07NOV25 2007.8987 54429 1455 0 -121.5  -2184 -0.587136   4480177  0.028645  2326  0.796028  0.0083 0.000697 0.000887 0.002811 -0.058296  0.029504 -0.144361
P665 07NOV26 2007.9014 54430 1455 1 -121.5  -2184 -0.583902   4480177  0.029716  2326  0.795442  0.0083 0.000706 0.000893 0.002840 -0.063942  0.070159 -0.160381
P665 07NOV27 2007.9042 54431 1455 2 -121.5  -2184 -0.585087   4480177  0.026840  2326  0.792682  0.0083 0.000715 0.000910 0.002907 -0.057240  0.019775 -0.140291
P665 07NOV28 2007.9069 54432 1455 3 -121.5  -2184 -0.586391   4480177  0.028126  2326  0.794106  0.0083 0.000698 0.000895 0.002821 -0.059050  0.044862 -0.149186
P665 07NOV29 2007.9097 54433 1455 4 -121.5  -2184 -0.586206   4480177  0.027406  2326  0.792773  0.0083 0.000702 0.000899 0.002856 -0.051186  0.063886 -0.127427
P665 07NOV30 2007.9124 54434 1455 5 -121.5  -2184 -0.587471   4480177  0.029803  2326  0.795268  0.0083 0.000691 0.000885 0.002779 -0.054218  0.059693 -0.148907
P665 07DEC01 2007.9151 54435 1455 6 -121.5  -2184 -0.586563   4480177  0.028638  2326  0.801417  0.0083 0.000697 0.000892 0.002809 -0.059032  0.050555 -0.143169
P665 07DEC02 2007.9179 54436 1456 0 -121.5  -2184 -0.583237   4480177  0.028183  2326  0.798829  0.0083 0.000697 0.000896 0.002821 -0.057724  0.035319 -0.173574
P665 07DEC03 2007.9206 54437 1456 1 -121.5  -2184 -0.568325   4480177  0.031270  2326  0.785708  0.0083 0.000728 0.000942 0.003027 -0.087296  0.067454 -0.127325
P665 07DEC04 2007.9233 54438 1456 2 -121.5  -2184 -0.582795   4480177  0.027901  2326  0.773260  0.0083 0.000703 0.000911 0.002880 -0.049761  0.030965 -0.138537
P665 07DEC05 2007.9261 54439 1456 3 -121.5  -2184 -0.587699   4480177  0.029778  2326  0.795540  0.0083 0.000713 0.000893 0.002870 -0.066390  0.084847 -0.145422
P665 07DEC06 2007.9288 54440 1456 4 -121.5  -2184 -0.585228   4480177  0.031591  2326  0.797375  0.0083 0.000708 0.000898 0.002866 -0.057583  0.061121 -0.131338
P665 07DEC07 2007.9316 54441 1456 5 -121.5  -2184 -0.585436   4480177  0.034256  2326  0.792186  0.0083 0.000706 0.000899 0.002860 -0.054021  0.054908 -0.144670
P665 07DEC08 2007.9343 54442 1456 6 -121.5  -2184 -0.584299   4480177  0.033085  2326  0.791616  0.0083 0.000695 0.000889 0.002818 -0.046889  0.050569 -0.157536
P665 07DEC09 2007.9370 54443 1457 0 -121.5  -2184 -0.587223   4480177  0.028426  2326  0.792594  0.0083 0.000699 0.000902 0.002827 -0.060126  0.048453 -0.118477
P665 07DEC10 2007.9398 54444 1457 1 -121.5  -2184 -0.586188   4480177  0.030929  2326  0.792097  0.0083 0.000699 0.000903 0.002857 -0.059101  0.044263 -0.134993
P665 07DEC11 2007.9425 54445 1457 2 -121.5  -2184 -0.586368   4480177  0.030987  2326  0.793439  0.0083 0.000695 0.000896 0.002824 -0.044759  0.059933 -0.123339
P665 07DEC12 2007.9452 54446 1457 3 -121.5  -2184 -0.587265   4480177  0.031709  2326  0.793883  0.0083 0.000710 0.000913 0.002879 -0.059569  0.078304 -0.166936
P665 07DEC13 2007.9480 54447 1457 4 -121.5  -2184 -0.586008   4480177  0.031588  2326  0.788856  0.0083 0.000715 0.000914 0.002916 -0.080735  0.080234 -0.159931
P665 07DEC14 2007.9507 54448 1457 5 -121.5  -2184 -0.586542   4480177  0.029889  2326  0.791797  0.0083 0.000695 0.000905 0.002818 -0.074420  0.038536 -0.174189
P665 07DEC15 2007.9535 54449 1457 6 -121.5  -2184 -0.587288   4480177  0.028464  2326  0.799395  0.0083 0.000702 0.000917 0.002895 -0.055273  0.082229 -0.163268
P665 07DEC16 2007.9562 54450 1458 0 -121.5  -2184 -0.587505   4480177  0.029352  2326  0.797109  0.0083 0.000693 0.000913 0.002831 -0.074991  0.055137 -0.142994
P665 07DEC17 2007.9589 54451 1458 1 -121.5  -2184 -0.588504   4480177  0.028937  2326  0.800845  0.0083 0.000707 0.000919 0.002921 -0.058164  0.066480 -0.172354
P665 07DEC18 2007.9617 54452 1458 2 -121.5  -2184 -0.587838   4480177  0.031368  2326  0.802121  0.0083 0.000713 0.000943 0.002968 -0.070006  0.086301 -0.138032
P665 07DEC19 2007.9644 54453 1458 3 -121.5  -2184 -0.589879   4480177  0.030379  2326  0.795441  0.0083 0.000696 0.000930 0.002912 -0.063247  0.050161 -0.152557
P665 07DEC20 2007.9671 54454 1458 4 -121.5  -2184 -0.586674   4480177  0.028553  2326  0.801886  0.0083 0.000698 0.000920 0.002873 -0.049167  0.031094 -0.158175
P665 07DEC21 2007.9699 54455 1458 5 -121.5  -2184 -0.587814   4480177  0.029256  2326  0.787724  0.0083 0.000688 0.000915 0.002829 -0.058569  0.032326 -0.148261
P665 07DEC22 2007.9726 54456 1458 6 -121.5  -2184 -0.589249   4480177  0.028672  2326  0.783920  0.0083 0.000695 0.000915 0.002877 -0.065624  0.041739 -0.172586
P665 07DEC23 2007.9754 54457 1459 0 -121.5  -2184 -0.585499   4480177  0.025642  2326  0.789304  0.0083 0.000690 0.000916 0.002831 -0.057404  0.040640 -0.159980
P665 07DEC24 2007.9781 54458 1459 1 -121.5  -2184 -0.587435   4480177  0.028372  2326  0.793758  0.0083 0.000699 0.000930 0.002898 -0.065518  0.054080 -0.136287
P665 07DEC25 2007.9808 54459 1459 2 -121.5  -2184 -0.588935   4480177  0.029729  2326  0.789555  0.0083 0.000683 0.000915 0.002814 -0.058978  0.004003 -0.174817
P665 07DEC26 2007.9836 54460 1459 3 -121.5  -2184 -0.587687   4480177  0.028398  2326  0.800044  0.0083 0.000675 0.000908 0.002766 -0.064580  0.013112 -0.160373
P665 07DEC27 2007.9863 54461 1459 4 -121.5  -2184 -0.588635   4480177  0.028333  2326  0.797221  0.0083 0.000701 0.000927 0.002884 -0.062832  0.023019 -0.140369
P665 07DEC28 2007.9890 54462 1459 5 -121.5  -2184 -0.587110   4480177  0.028484  2326  0.792889  0.0083 0.000693 0.000922 0.002875 -0.044124  0.009539 -0.158418
P665 07DEC29 2007.9918 54463 1459 6 -121.5  -2184 -0.583820   4480177  0.030462  2326  0.795960  0.0083 0.000694 0.000930 0.002886 -0.046882  0.015614 -0.160140
P665 07DEC30 2007.9945 54464 1460 0 -121.5  -2184 -0.584054   4480177  0.031811  2326  0.788421  0.0083 0.000688 0.000950 0.002909 -0.035622  0.016257 -0.132637
P665 07DEC31 2007.9973 54465 1460 1 -121.5  -2184 -0.584996   4480177  0.031730  2326  0.790176  0.0083 0.000681 0.000914 0.002814 -0.066990  0.021758 -0.160955
P665 08JAN01 2008.0000 54466 1460 2 -121.5  -2184 -0.586361   4480177  0.032356  2326  0.792910  0.0083 0.000674 0.000917 0.002801 -0.066329  0.028382 -0.148992
P665 08JAN02 2008.0027 54467 1460 3 -121.5  -2184 -0.586255   4480177  0.032187  2326  0.793972  0.0083 0.000680 0.000909 0.002815 -0.070085  0.043598 -0.140360
P665 08JAN03 2008.0055 54468 1460 4 -121.5  -2184 -0.586405   4480177  0.032175  2326  0.805615  0.0083 0.000661 0.000896 0.002763 -0.059935  0.029021 -0.178244
P665 08JAN04 2008.0082 54469 1460 5 -121.5  -2184 -0.588933   4480177  0.031385  2326  0.803580  0.0083 0.000672 0.000916 0.002845 -0.049788  0.020212 -0.170504
P665 08JAN05 2008.0110 54470 1460 6 -121.5  -2184 -0.588595   4480177  0.028597  2326  0.800634  0.0083 0.000671 0.000908 0.002814 -0.044430  0.023301 -0.172541
P665 08JAN06 2008.0137 54471 1461 0 -121.5  -2184 -0.589350   4480177  0.029228  2326  0.797463  0.0083 0.000663 0.000912 0.002783 -0.041709  0.017370 -0.140629
P665 08JAN07 2008.0164 54472 1461 1 -121.5  -2184 -0.587250   4480177  0.028449  2326  0.799371  0.0083 0.000674 0.000930 0.002857 -0.042251  0.013989 -0.125579
P665 08JAN08 2008.0192 54473 1461 2 -121.5  -2184 -0.586843   4480177  0.028953  2326  0.794534  0.0083 0.000692 0.000948 0.002946 -0.062709  0.008592 -0.171842
P665 08JAN09 2008.0219 54474 1461 3 -121.5  -2184 -0.589963   4480177  0.028489  2326  0.788022  0.0083 0.000703 0.000970 0.003117 -0.050282  0.012351 -0.270072
P665 08JAN10 2008.0246 54475 1461 4 -121.5  -2184 -0.588312   4480177  0.025867  2326  0.790780  0.0083 0.000691 0.000932 0.002951 -0.024888 -0.013986 -0.222580
P665 08JAN11 2008.0274 54476 1461 5 -121.5  -2184 -0.588915   4480177  0.021775  2326  0.778081  0.0083 0.000671 0.000909 0.002836 -0.046441  0.004224 -0.181750
P665 08JAN12 2008.0301 54477 1461 6 -121.5  -2184 -0.594218   4480177  0.022365  2326  0.784545  0.0083 0.000686 0.000915 0.002925 -0.029629 -0.032868 -0.184489
P665 08JAN13 2008.0329 54478 1462 0 -121.5  -2184 -0.589603   4480177  0.028451  2326  0.789960  0.0083 0.000675 0.000907 0.002825 -0.036140  0.009143 -0.167366
P665 08JAN14 2008.0356 54479 1462 1 -121.5  -2184 -0.587706   4480177  0.029847  2326  0.793705  0.0083 0.000671 0.000886 0.002777 -0.048260 -0.011386 -0.177993
P665 08JAN15 2008.0383 54480 1462 2 -121.5  -2184 -0.585961   4480177  0.029174  2326  0.796455  0.0083 0.000678 0.000899 0.002819 -0.035417  0.006475 -0.156753
P665 08JAN16 2008.0411 54481 1462 3 -121.5  -2184 -0.586068   4480177  0.029879  2326  0.792072  0.0083 0.000681 0.000910 0.002815 -0.053545  0.028952 -0.167284
P665 08JAN17 2008.0438 54482 1462 4 -121.5  -2184 -0.586115   4480177  0.028898  2326  0.790101  0.0083 0.000682 0.000911 0.002831 -0.054255  0.018208 -0.152818
P665 08JAN18 2008.0465 54483 1462 5 -121.5  -2184 -0.585114   4480177  0.030260  2326  0.789163  0.0083 0.000691 0.000908 0.002841 -0.043064 -0.005819 -0.124810
P665 08JAN19 2008.0493 54484 1462 6 -121.5  -2184 -0.585665   4480177  0.033445  2326  0.790704  0.0083 0.000678 0.000901 0.002795 -0.039218 -0.007009 -0.155664
P665 08JAN20 2008.0520 54485 1463 0 -121.5  -2184 -0.585440   4480177  0.029581  2326  0.791554  0.0083 0.000675 0.000889 0.002758 -0.042674  0.002287 -0.158969
P665 08JAN21 2008.0548 54486 1463 1 -121.5  -2184 -0.585770   4480177  0.031343  2326  0.791664  0.0083 0.000668 0.000886 0.002733 -0.047842  0.006347 -0.158456
P665 08JAN22 2008.0575 54487 1463 2 -121.5  -2184 -0.582885   4480177  0.031012  2326  0.783976  0.0083 0.000686 0.000908 0.002887 -0.014343 -0.034436 -0.209687
P665 08JAN23 2008.0602 54488 1463 3 -121.5  -2184 -0.584794   4480177  0.029520  2326  0.798748  0.0083 0.000665 0.000897 0.002740 -0.039698 -0.014834 -0.164726
P665 08JAN24 2008.0630 54489 1463 4 -121.5  -2184 -0.585971   4480177  0.032218  2326  0.798531  0.0083 0.000668 0.000898 0.002760 -0.037102 -0.021827 -0.191282
P665 08JAN25 2008.0657 54490 1463 5 -121.5  -2184 -0.585484   4480177  0.031135  2326  0.790898  0.0083 0.000668 0.000903 0.002756 -0.035356 -0.025020 -0.162775
P665 08JAN26 2008.0684 54491 1463 6 -121.5  -2184 -0.586405   4480177  0.031061  2326  0.795385  0.0083 0.000685 0.000924 0.002959 -0.015721 -0.019260 -0.257598
P665 08JAN27 2008.0712 54492 1464 0 -121.5  -2184 -0.586262   4480177  0.029103  2326  0.804029  0.0083 0.000694 0.000939 0.003025 -0.016937  0.001035 -0.253489
P665 08JAN28 2008.0739 54493 1464 1 -121.5  -2184 -0.588223   4480177  0.022209  2326  0.820032  0.0083 0.000690 0.000932 0.002994 -0.029732  0.019735 -0.238059
P665 08JAN29 2008.0767 54494 1464 2 -121.5  -2184 -0.586924   4480177  0.023191  2326  0.816467  0.0083 0.000738 0.000964 0.003121 -0.022035  0.015248 -0.235385
P665 08JAN30 2008.0794 54495 1464 3 -121.5  -2184 -0.581393   4480177  0.019713  2326  0.821856  0.0083 0.000706 0.000969 0.003043 -0.029459 -0.012626 -0.230314
P665 08JAN31 2008.0821 54496 1464 4 -121.5  -2184 -0.581900   4480177  0.020722  2326  0.823256  0.0083 0.000685 0.000915 0.002896 -0.033323 -0.005069 -0.202556
P665 08FEB01 2008.0849 54497 1464 5 -121.5  -2184 -0.582409   4480177  0.014051  2326  0.841744  0.0083 0.000692 0.000956 0.003030  0.009102 -0.033771 -0.238397
P665 08FEB02 2008.0876 54498 1464 6 -121.5  -2184 -0.579600   4480177  0.013552  2326  0.847444  0.0083 0.000676 0.000905 0.002846 -0.024155 -0.006256 -0.203225
P665 08FEB03 2008.0903 54499 1465 0 -121.5  -2184 -0.580793   4480177  0.003978  2326  0.882151  0.0083 0.000692 0.000951 0.003043 -0.010063 -0.016545 -0.249099
P665 08FEB04 2008.0931 54500 1465 1 -121.5  -2184 -0.581223   4480177  0.011897  2326  0.860359  0.0083 0.000686 0.000960 0.003054 -0.013625 -0.015921 -0.258204
P665 08FEB05 2008.0958 54501 1465 2 -121.5  -2184 -0.582785   4480177  0.027045  2326  0.837551  0.0083 0.000714 0.000970 0.003277  0.002988 -0.025256 -0.333235
P665 08FEB06 2008.0986 54502 1465 3 -121.5  -2184 -0.582700   4480177  0.028580  2326  0.833184  0.0083 0.000715 0.000958 0.003156  0.013738 -0.029897 -0.308257
P665 08FEB07 2008.1013 54503 1465 4 -121.5  -2184 -0.578260   4480177  0.027414  2326  0.831164  0.0083 0.000695 0.000956 0.003064  0.001782 -0.014848 -0.280645
P665 08FEB08 2008.1040 54504 1465 5 -121.5  -2184 -0.577769   4480177  0.027998  2326  0.831959  0.0083 0.000684 0.000939 0.003039 -0.007073 -0.036342 -0.282315
P665 08FEB09 2008.1068 54505 1465 6 -121.5  -2184 -0.579326   4480177  0.028286  2326  0.830275  0.0083 0.000676 0.000924 0.002953 -0.006004 -0.031531 -0.270458
P665 08FEB10 2008.1095 54506 1466 0 -121.5  -2184 -0.581168   4480177  0.021587  2326  0.833143  0.0083 0.000683 0.000939 0.002953  0.002721 -0.059338 -0.230766
P665 08FEB11 2008.1123 54507 1466 1 -121.5  -2184 -0.586175   4480177  0.031342  2326  0.786610  0.0083 0.000686 0.000938 0.003029 -0.003073 -0.032928 -0.272107
P665 08FEB12 2008.1150 54508 1466 2 -121.5  -2184 -0.584973   4480177  0.031309  2326  0.786897  0.0083 0.000683 0.000932 0.002985 -0.016602 -0.002007 -0.258870
P665 08FEB13 2008.1177 54509 1466 3 -121.5  -2184 -0.585508   4480177  0.030207  2326  0.790242  0.0083 0.000676 0.000911 0.002887 -0.022302 -0.005554 -0.243974
P665 08FEB14 2008.1205 54510 1466 4 -121.5  -2184 -0.587865   4480177  0.028179  2326  0.783445  0.0083 0.000672 0.000902 0.002841 -0.033642 -0.005205 -0.229716
P665 08FEB15 2008.1232 54511 1466 5 -121.5  -2184 -0.586405   4480177  0.030039  2326  0.787647  0.0083 0.000682 0.000913 0.002832 -0.056741  0.018567 -0.166636
P665 08FEB16 2008.1259 54512 1466 6 -121.5  -2184 -0.586668   4480177  0.026960  2326  0.791634  0.0083 0.000664 0.000891 0.002741 -0.047158  0.009892 -0.180721
P665 08FEB17 2008.1287 54513 1467 0 -121.5  -2184 -0.586276   4480177  0.029470  2326  0.790864  0.0083 0.000657 0.000889 0.002714 -0.033668  0.011841 -0.180885
P665 08FEB18 2008.1314 54514 1467 1 -121.5  -2184 -0.587070   4480177  0.030055  2326  0.789100  0.0083 0.000661 0.000891 0.002721 -0.040003  0.010478 -0.159347
P665 08FEB19 2008.1342 54515 1467 2 -121.5  -2184 -0.587576   4480177  0.026986  2326  0.788994  0.0083 0.000657 0.000884 0.002693 -0.037994  0.020674 -0.160748
P665 08FEB20 2008.1369 54516 1467 3 -121.5  -2184 -0.586469   4480177  0.028562  2326  0.788846  0.0083 0.000666 0.000889 0.002734 -0.052238  0.012233 -0.163799
P665 08FEB21 2008.1396 54517 1467 4 -121.5  -2184 -0.587915   4480177  0.027433  2326  0.793224  0.0083 0.000666 0.000881 0.002735 -0.045982  0.030359 -0.185034
P665 08FEB22 2008.1424 54518 1467 5 -121.5  -2184 -0.587987   4480177  0.028809  2326  0.785432  0.0083 0.000693 0.000944 0.003036 -0.019288  0.000817 -0.261110
P665 08FEB23 2008.1451 54519 1467 6 -121.5  -2184 -0.586138   4480177  0.028581  2326  0.794780  0.0083 0.000688 0.000945 0.003044  0.006548 -0.043487 -0.258011
P665 08FEB24 2008.1478 54520 1468 0 -121.5  -2184 -0.583821   4480177  0.015058  2326  0.855727  0.0083 0.000685 0.000921 0.002949  0.000648 -0.019755 -0.238525
P665 08FEB25 2008.1506 54521 1468 1 -121.5  -2184 -0.583215   4480177 -0.000163  2326  0.886338  0.0083 0.000712 0.000968 0.003170 -0.003341 -0.011462 -0.268619
P665 08FEB26 2008.1533 54522 1468 2 -121.5  -2184 -0.586237   4480177 -0.001608  2326  0.875188  0.0083 0.000730 0.000985 0.003305 -0.010284  0.006018 -0.289225
P665 08FEB27 2008.1561 54523 1468 3 -121.5  -2184 -0.584013   4480177  0.000467  2326  0.867925  0.0083 0.000739 0.001007 0.003352  0.022023 -0.038233 -0.282018
P665 08FEB28 2008.1588 54524 1468 4 -121.5  -2184 -0.584447   4480177 -0.003964  2326  0.877440  0.0083 0.000712 0.000972 0.003210 -0.004991 -0.013346 -0.283423
